mjd,mag,emag,flt,class
56727.90732,12.799333333333335,0.0498255289317966,W1,D
56919.49873857143,12.878142857142857,0.05232614556991616,W1,D
57087.36425888889,12.824222222222224,0.06502183868649691,W1,D
57281.648801250005,12.8185,0.05391892061234139,W1,D
57446.52734888889,12.83222222222222,0.04540721104422513,W1,D
57646.630575454554,12.84218181818182,0.045414254870629805,W1,D
57810.755455,12.779166666666667,0.0476252734025396,W1,D
58012.91222333334,12.826444444444444,0.05076987538800544,W1,D
58168.622293750006,12.809125,0.04352782874208159,W1,D
58376.96008333334,12.855777777777778,0.05920543852229518,W1,D
58534.761815,12.8292,0.05760381931781954,W1,D
58741.30449916666,12.8145,0.04656633559891891,W1,D
58898.99792125,12.854375,0.04159477130601857,W1,D
59108.358316000005,12.853799999999998,0.03951215003008572,W1,D
56727.90732,12.460666666666667,0.06627153737968268,W2,D
56919.456445,12.449214285714286,0.06883287213035832,W2,D
57087.437223333334,12.415666666666667,0.09247582266613123,W2,D
57281.55859750001,12.413375,0.10146735928366332,W2,D
57446.55648111111,12.420333333333332,0.06328594718506719,W2,D
57646.66033818181,12.420999999999998,0.07276629634863574,W2,D
57810.78820166667,12.412416666666667,0.07838256431687406,W2,D
58012.80310888889,12.451666666666666,0.10705213913709134,W2,D
58167.91058,12.39125,0.07266328594964581,W2,D
58377.098286666675,12.464444444444444,0.06651334220559083,W2,D
58534.787982,12.3985,0.057149715659835086,W2,D
58741.28270333333,12.409750000000003,0.07483402932118775,W2,D
58899.055145,12.456375,0.06131667289571414,W2,D
59108.404146,12.5025,0.07631212223493726,W2,D
