mjd,mag,emag,flt,class
56721.08919222222,6.53311111111111,0.16495420239838968,W1,E
56901.77629866667,6.625,0.1551949455076135,W1,E
57082.96962818182,6.411454545454546,0.2002459438204153,W1,E
57262.00253375,6.5478749999999994,0.21781901891249095,W1,E
57449.34486066667,6.5296,0.15974577024482084,W1,E
57620.805485000004,6.515000000000001,0.1378273943198521,W1,E
57814.376723,6.5081999999999995,0.1936434093895272,W1,E
57981.35417875,6.5287500000000005,0.1743177773492995,W1,E
58179.36716555555,6.423444444444446,0.16209896382788533,W1,E
58342.80927857144,6.472142857142857,0.16264867609893022,W1,E
58545.75247000001,6.502000000000001,0.1541916421210955,W1,E
58708.87722874999,6.38725,0.2714045642578622,W1,E
58909.77198900001,6.4762,0.22117956505970435,W1,E
59072.99307,6.5600000000000005,0.2687559592362559,W1,E
56721.1331088889,6.499888888888889,0.08164549990245011,W2,E
56901.77191066668,6.603533333333333,0.07447493239711982,W2,E
57083.02933727272,6.47009090909091,0.09303633876383192,W2,E
57262.002518749985,6.555499999999999,0.0758008286564204,W2,E
57448.798656000006,6.585466666666666,0.07471605509453035,W2,E
57620.88738,6.5645,0.08252584822345063,W2,E
57814.363618999996,6.515600000000001,0.08002530849674992,W2,E
57981.21507875,6.587375000000001,0.07764985511898913,W2,E
58178.45809555555,6.498222222222221,0.07846065303114719,W2,E
58342.85603,6.471857142857142,0.08418613972887094,W2,E
58545.605203750005,6.58275,0.07523432145636721,W2,E
58708.86088124999,6.50925,0.08168049415252093,W2,E
58909.778534000005,6.498199999999999,0.08373625260303928,W2,E
59072.94407625001,6.659875,0.08037334757243843,W2,E
