mjd,mag,emag,flt,class,ra,dec
56748.407589999995,10.343,0.021,W1,E,277.869838,-1.986846
56748.868420000006,10.365,0.02,W1,E,277.869803,-1.9868580000000002
56748.47342,10.375,0.018000000000000002,W1,E,277.869827,-1.986855
56748.14425,10.387,0.018000000000000002,W1,E,277.869844,-1.986863
56748.27592000001,10.395,0.018000000000000002,W1,E,277.869818,-1.986848
56748.73676,10.401,0.019,W1,E,277.869828,-1.986845
56748.60509,10.411,0.02,W1,E,277.86983,-1.986851
56749.000089999994,10.422,0.021,W1,E,277.8698,-1.986819
56928.000439999996,10.395999999999999,0.022000000000000002,W1,E,277.869807,-1.9868439999999998
56928.26352000001,10.404000000000002,0.021,W1,E,277.869827,-1.986822
56927.93472999999,10.405,0.02,W1,E,277.869772,-1.9868810000000001
56927.80319,10.411,0.019,W1,E,277.869804,-1.9868709999999998
56928.197810000005,10.418,0.019,W1,E,277.869798,-1.9868560000000002
56928.06627,10.42,0.017,W1,E,277.869817,-1.986852
56928.00056,10.422,0.025,W1,E,277.869832,-1.986852
56928.5266,10.427999999999999,0.021,W1,E,277.869825,-1.9868759999999999
56928.39506,10.432,0.022000000000000002,W1,E,277.86978500000004,-1.986862
56928.65814,10.432,0.017,W1,E,277.86983,-1.986859
57110.05308,10.364,0.022000000000000002,W1,E,277.869815,-1.9868919999999999
57110.90663,10.387,0.023,W1,E,277.869789,-1.986802
57110.51264,10.402999999999999,0.018000000000000002,W1,E,277.869802,-1.9868299999999999
57110.64393,10.404000000000002,0.024,W1,E,277.869819,-1.986861
57110.38136,10.405,0.02,W1,E,277.869838,-1.986859
57110.57822,10.423,0.024,W1,E,277.869797,-1.986853
57110.446939999994,10.425,0.022000000000000002,W1,E,277.869815,-1.986836
57110.31565,10.429,0.023,W1,E,277.86983399999997,-1.9868709999999998
57109.92167,10.434000000000001,0.021,W1,E,277.869841,-1.9868599999999998
57289.87959,10.394,0.022000000000000002,W1,E,277.869797,-1.9868720000000002
57286.731029999995,10.4,0.023,W1,E,277.8698,-1.98682
57290.076329999996,10.401,0.022000000000000002,W1,E,277.869799,-1.9868669999999997
57289.7483,10.404000000000002,0.021,W1,E,277.869816,-1.986835
57290.46992999999,10.405,0.02,W1,E,277.869789,-1.986841
57289.617139999995,10.405999999999999,0.023,W1,E,277.869805,-1.986852
57290.01075,10.405999999999999,0.018000000000000002,W1,E,277.869812,-1.986848
57289.48599,10.409,0.021,W1,E,277.869842,-1.9868299999999999
57290.338639999994,10.411,0.021,W1,E,277.869804,-1.986863
57290.60109,10.414000000000001,0.019,W1,E,277.869815,-1.986882
57474.86767000001,10.366,0.019,W1,E,277.869829,-1.9868080000000001
57474.34341,10.367,0.02,W1,E,277.869806,-1.9868810000000001
57474.21226,10.419,0.023,W1,E,277.869864,-1.9868430000000001
57474.80209,10.419,0.021,W1,E,277.869765,-1.9869029999999999
57474.93324,10.424000000000001,0.027000000000000003,W1,E,277.86980800000003,-1.9868119999999998
57474.47445,10.427,0.023,W1,E,277.86985,-1.9868299999999999
57475.06428,10.443,0.019,W1,E,277.869812,-1.986894
57649.514670000004,10.38,0.024,W1,E,277.86982,-1.986855
57649.12157999999,10.386,0.023,W1,E,277.869806,-1.9868430000000001
57648.532,10.387,0.021,W1,E,277.869829,-1.986868
57648.92509,10.397,0.02,W1,E,277.869812,-1.9868569999999999
57648.79406,10.4,0.019,W1,E,277.869814,-1.9868700000000001
57649.25261,10.401,0.021,W1,E,277.869818,-1.986879
57649.05613,10.408,0.02,W1,E,277.869792,-1.986895
57648.40097,10.415999999999999,0.022000000000000002,W1,E,277.869816,-1.986891
57842.16775,10.378,0.023,W1,E,277.869816,-1.9868869999999998
57841.905810000004,10.390999999999998,0.021,W1,E,277.869841,-1.986862
57842.03684,10.395,0.027000000000000003,W1,E,277.869809,-1.9868540000000001
57841.578420000005,10.398,0.024,W1,E,277.86985699999997,-1.986845
57842.29865,10.402000000000001,0.021,W1,E,277.869825,-1.986861
57841.70933,10.402999999999999,0.022000000000000002,W1,E,277.869795,-1.986868
57841.643879999996,10.404000000000002,0.02,W1,E,277.86983599999996,-1.98685
57841.77491,10.409,0.025,W1,E,277.86983399999997,-1.9869139999999998
57842.036720000004,10.422,0.027000000000000003,W1,E,277.869847,-1.98682
57841.31649,10.425,0.021,W1,E,277.869837,-1.986835
58009.095629999996,10.380999999999998,0.03,W1,E,277.869841,-1.986849
58009.815729999995,10.384,0.024,W1,E,277.869782,-1.986859
58009.94676,10.390999999999998,0.018000000000000002,W1,E,277.86978700000003,-1.986884
58009.61938,10.395,0.02,W1,E,277.8698,-1.986882
58009.488470000004,10.413,0.02,W1,E,277.86978700000003,-1.986847
58008.96472999999,10.414000000000001,0.02,W1,E,277.869828,-1.9868720000000002
58009.35795,10.42,0.02,W1,E,277.869795,-1.986863
58009.42302,10.421,0.021,W1,E,277.869828,-1.9868869999999998
58009.68483,10.431,0.024,W1,E,277.869793,-1.9868700000000001
58205.429820000005,10.394,0.02,W1,E,277.869845,-1.986838
58205.9533,10.401,0.027000000000000003,W1,E,277.869755,-1.9868310000000002
58206.28056,10.407,0.018000000000000002,W1,E,277.869818,-1.986859
58205.691620000005,10.425,0.023,W1,E,277.869794,-1.986861
