mjd,mag,emag,flt,class
56730.39059777778,13.662222222222221,0.048494622331365256,W1,D
56921.91888199999,13.075700000000001,0.04475768090506913,W1,D
57089.510998000005,13.041400000000001,0.041749850299132744,W1,D
57283.77478100001,13.0,0.03790896991478414,W1,D
57448.61084909092,13.073272727272725,0.04030288220524156,W1,D
57648.35938416668,13.160999999999996,0.0414370338921329,W1,D
57813.378618,13.163300000000001,0.05196979892206617,W1,D
58014.86175272727,13.100999999999999,0.0412442833504344,W1,D
58170.264333333325,13.12911111111111,0.039025474427878376,W1,D
58379.118953636374,13.037727272727274,0.043492186056047794,W1,D
58536.86491999999,13.051333333333334,0.042734899145057945,W1,D
58744.05920909091,13.038545454545453,0.0421898503324481,W1,D
58900.87061428571,13.087285714285715,0.03702894620621638,W1,D
59110.458115,13.097800000000001,0.047547449984199755,W1,D
56730.44914555555,13.204666666666665,0.09376316368487977,W2,D
56921.951773999994,12.799299999999999,0.06814814744363913,W2,D
57089.38622,12.760300000000003,0.07102295403600178,W2,D
57283.702617999996,12.7056,0.07852292658835384,W2,D
57448.57510181818,12.724727272727273,0.06595590813704129,W2,D
57648.3703025,12.830083333333333,0.07394888437292349,W2,D
57813.358957000004,12.858100000000002,0.07416367035145972,W2,D
58014.96887818182,12.818,0.08169303560350583,W2,D
58170.30069555555,12.767888888888889,0.07041911567075994,W2,D
58379.086827,12.785,0.08216939819665224,W2,D
58536.784937777775,12.768333333333334,0.07837949782317033,W2,D
58744.172204545466,12.782636363636362,0.082810248098183,W2,D
58901.085524285714,12.806142857142857,0.06925831564306394,W2,D
59110.39936200001,12.8293,0.08074286346173234,W2,D
