mjd,mag,emag,flt,class,ra,dec
56748.209579999995,12.945,0.032,W1,P,277.49981099999997,1.2198200000000001
56748.40708,12.954,0.032,W1,P,277.49981,1.219916
56748.01207999999,13.005999999999998,0.033,W1,P,277.49981299999996,1.219842
56748.60457999999,13.061,0.034,W1,P,277.499839,1.2198280000000001
56748.27541,13.075,0.036000000000000004,W1,P,277.49982,1.219859
56748.86791,13.085999999999999,0.038,W1,P,277.499793,1.219877
56748.14374,13.116,0.035,W1,P,277.49980800000003,1.219857
56748.341239999994,13.158,0.037000000000000005,W1,P,277.49985499999997,1.219839
56928.52722999999,13.01,0.033,W1,P,277.499769,1.219653
56927.409210000005,13.02,0.037000000000000005,W1,P,277.499794,1.2196799999999999
56932.14438,13.020999999999999,0.036000000000000004,W1,P,277.499782,1.2197049999999998
56927.93537000001,13.036,0.034,W1,P,277.499791,1.219657
56928.06691,13.065999999999999,0.043,W1,P,277.499797,1.2196639999999999
56928.39569,13.08,0.037000000000000005,W1,P,277.499746,1.219696
56927.80383,13.091,0.040999999999999995,W1,P,277.499738,1.219717
56927.869529999996,13.104000000000001,0.036000000000000004,W1,P,277.499743,1.219802
56928.13261,13.12,0.036000000000000004,W1,P,277.499752,1.219684
56928.001070000006,13.163,0.037000000000000005,W1,P,277.499761,1.219784
57110.446429999996,12.902999999999999,0.044000000000000004,W1,P,277.49983,1.2198719999999998
57110.11815,12.975999999999999,0.039,W1,P,277.49983100000003,1.2198440000000002
57110.64329,12.985,0.040999999999999995,W1,P,277.499795,1.219852
57110.05244,13.007,0.036000000000000004,W1,P,277.49980800000003,1.219884
57110.38072000001,13.011,0.035,W1,P,277.499825,1.21979
57110.18373,13.050999999999998,0.034,W1,P,277.499856,1.219876
57110.512010000006,13.056,0.057999999999999996,W1,P,277.499829,1.219802
57110.31502,13.057,0.05,W1,P,277.499817,1.219845
57109.921160000005,13.116,0.036000000000000004,W1,P,277.499796,1.219867
57110.64342000001,13.122,0.040999999999999995,W1,P,277.49983,1.219845
57290.076839999994,12.995,0.035,W1,P,277.499763,1.21976
57290.01126,13.004000000000001,0.034,W1,P,277.499795,1.219708
57286.469220000006,13.029000000000002,0.037000000000000005,W1,P,277.499766,1.219745
57289.8801,13.065,0.036000000000000004,W1,P,277.499799,1.2196850000000001
57286.6005,13.083,0.037000000000000005,W1,P,277.499797,1.2197149999999999
57289.61777999999,13.085,0.036000000000000004,W1,P,277.499728,1.2196799999999999
57289.48662,13.100999999999999,0.038,W1,P,277.499769,1.2196870000000002
57289.74894,13.14,0.038,W1,P,277.499777,1.219708
57289.94568,13.140999999999998,0.040999999999999995,W1,P,277.499727,1.21974
57289.81452000001,13.16,0.036000000000000004,W1,P,277.499775,1.2197280000000001
57286.731660000005,13.163,0.037000000000000005,W1,P,277.499806,1.2196770000000001
57474.47381,13.084000000000001,0.037000000000000005,W1,P,277.49978799999997,1.2198719999999998
57474.60497000001,13.110999999999999,0.037000000000000005,W1,P,277.499801,1.219871
57474.08059,13.127,0.038,W1,P,277.499774,1.2198799999999999
57474.53939,13.132,0.036000000000000004,W1,P,277.499823,1.2198229999999999
57474.34277999999,13.136,0.037000000000000005,W1,P,277.499795,1.219862
57474.93261,13.159,0.043,W1,P,277.499851,1.2198959999999999
57473.94956,13.163,0.039,W1,P,277.499825,1.219842
57475.06364,13.165999999999999,0.04,W1,P,277.499826,1.219847
57478.79924,13.219000000000001,0.043,W1,P,277.499753,1.219882
57648.27058,12.935,0.036000000000000004,W1,P,277.499787,1.219726
57648.72912,12.981,0.040999999999999995,W1,P,277.499799,1.21969
57648.40161,13.014000000000001,0.040999999999999995,W1,P,277.499778,1.219738
57649.12221,13.025,0.036000000000000004,W1,P,277.499798,1.219699
57648.925729999995,13.035,0.036000000000000004,W1,P,277.499768,1.219692
57648.7947,13.061,0.036000000000000004,W1,P,277.49978500000003,1.219706
57648.66367,13.094000000000001,0.036000000000000004,W1,P,277.499817,1.219706
57649.25325,13.109000000000002,0.037000000000000005,W1,P,277.499732,1.219737
57841.70882000001,12.915999999999999,0.043,W1,P,277.49987000000004,1.219766
57841.053920000006,13.001,0.036000000000000004,W1,P,277.49988199999996,1.219759
57841.31585,13.033,0.037000000000000005,W1,P,277.49984,1.21977
57841.64324,13.075,0.04,W1,P,277.499825,1.219795
57841.446879999996,13.120999999999999,0.039,W1,P,277.499791,1.219819
57841.905170000005,13.135,0.049,W1,P,277.499798,1.21987
57841.51233,13.148,0.039,W1,P,277.499799,1.219868
57841.18495,13.158,0.039,W1,P,277.499839,1.219861
58008.703429999994,13.015,0.035,W1,P,277.499792,1.2196639999999999
58008.96524,13.054,0.046,W1,P,277.499802,1.21965
58009.161720000004,13.074000000000002,0.036000000000000004,W1,P,277.499761,1.219675
