mjd,mag,emag,flt,class
56748.73688375,11.7315,0.03892320162833454,W1,E
56928.73477166666,11.77966666666667,0.036891733491393464,W1,E
57110.644055714285,11.784571428571429,0.02867374536870577,W1,E
57290.1664025,11.86125,0.048403899636289785,W1,E
57475.280660000004,11.7353,0.04311345497637592,W1,E
57649.092388888894,11.500111111111112,0.049508323280778796,W1,E
57841.897741249995,11.961875000000003,0.049866540635981206,W1,E
58009.66697636363,11.91490909090909,0.036676945716722704,W1,E
58206.090906,11.8505,0.03743647953534069,W1,E
58370.11311111112,11.987777777777776,0.050650582242275324,W1,E
58573.01324454546,11.974545454545455,0.04810551419398579,W1,E
58736.76066571429,11.820428571428574,0.027472063732349797,W1,E
58937.36237714287,11.908,0.043268737830787565,W1,E
59101.50317625,11.807500000000001,0.03182078723099118,W1,E
56748.810945000005,11.191875000000001,0.04149002139069115,W2,E
56928.65804,11.22225,0.04301259505462745,W2,E
57110.56903428572,11.267142857142858,0.032413464070679444,W2,E
57290.20738875,11.366125,0.03643487340447334,W2,E
57475.274101999996,11.219499999999998,0.04287295184612333,W2,E
57649.05599888889,10.91511111111111,0.056395319830332316,W2,E
57841.881362500004,11.486625,0.04003592137068912,W2,E
58009.59558636364,11.469727272727273,0.03472524982209071,W2,E
58206.11707400001,11.4128,0.03889370128954078,W2,E
58370.18580666667,11.57477777777778,0.04363937512990278,W2,E
58572.6920409091,11.588545454545454,0.039892520892273756,W2,E
58736.81675142857,11.344714285714288,0.03378503472587501,W2,E
58937.437125714285,11.493714285714285,0.04052436908572309,W2,E
59101.47866375,11.255375,0.0406048026716052,W2,E
