mjd,mag,emag,flt,class,ra,dec
56750.31638,8.218,0.036000000000000004,W1,E,279.554016,-0.16625399999999999
56750.38222000001,8.219,0.037000000000000005,W1,E,279.553986,-0.166283
56750.71151,8.235,0.036000000000000004,W1,E,279.55394900000005,-0.16625299999999998
56750.25055,8.24,0.036000000000000004,W1,E,279.553952,-0.166272
56750.57985,8.248,0.035,W1,E,279.553994,-0.166242
56750.316510000004,8.251,0.037000000000000005,W1,E,279.553973,-0.166243
56750.44805,8.251,0.036000000000000004,W1,E,279.553985,-0.16627
56750.11901,8.256,0.037000000000000005,W1,E,279.553971,-0.166252
56750.118879999995,8.264,0.036000000000000004,W1,E,279.553991,-0.166274
56750.843179999996,8.275,0.035,W1,E,279.554,-0.16625399999999999
56929.645,8.25,0.035,W1,E,279.553968,-0.166274
56929.38192000001,8.265,0.036000000000000004,W1,E,279.55395899999996,-0.166245
56932.999070000005,8.27,0.035,W1,E,279.553926,-0.166257
56932.93324,8.271,0.035,W1,E,279.553955,-0.16630599999999998
56930.236860000005,8.274,0.036000000000000004,W1,E,279.554014,-0.16627
56929.51346,8.275,0.036000000000000004,W1,E,279.553964,-0.166259
56930.3684,8.276,0.035,W1,E,279.553976,-0.166295
56932.867529999996,8.279,0.036000000000000004,W1,E,279.55399,-0.166277
56933.26215,8.281,0.035,W1,E,279.55396,-0.166299
56933.13061,8.283999999999999,0.035,W1,E,279.553961,-0.16627999999999998
56930.10532,8.285,0.036000000000000004,W1,E,279.553967,-0.166266
56932.73599,8.287,0.036000000000000004,W1,E,279.553967,-0.166261
56930.499939999994,8.293,0.034,W1,E,279.55397999999997,-0.166279
56932.53875,8.293,0.037000000000000005,W1,E,279.553978,-0.166249
56932.67016,8.301,0.036000000000000004,W1,E,279.553963,-0.166271
57112.41635,8.121,0.036000000000000004,W1,E,279.55399500000004,-0.16623
57112.48205,8.157,0.035,W1,E,279.55399900000003,-0.166272
57111.89121,8.179,0.035,W1,E,279.55394,-0.166246
57112.022489999996,8.204,0.035,W1,E,279.553994,-0.166257
57112.21947999999,8.214,0.035,W1,E,279.553968,-0.166224
57112.350770000005,8.214,0.036000000000000004,W1,E,279.553956,-0.166256
57112.15377999999,8.217,0.036000000000000004,W1,E,279.553983,-0.166279
57112.088070000005,8.219,0.035,W1,E,279.553946,-0.166256
57292.30677999999,8.317,0.034,W1,E,279.553938,-0.166304
57291.913179999996,8.323,0.036000000000000004,W1,E,279.554015,-0.16626
57291.58527999999,8.324,0.034,W1,E,279.553945,-0.166265
57291.32284,8.326,0.035,W1,E,279.55399500000004,-0.166225
57291.71644,8.326,0.034,W1,E,279.55400099999997,-0.166267
57291.8476,8.331,0.034,W1,E,279.55395899999996,-0.166305
57291.65086,8.333,0.034,W1,E,279.553961,-0.16625
57291.782020000006,8.345,0.034,W1,E,279.553935,-0.16626300000000002
57476.04707000001,8.247,0.036000000000000004,W1,E,279.553992,-0.166187
57479.91357999999,8.252,0.036000000000000004,W1,E,279.55397400000004,-0.166247
57479.65139,8.257,0.036000000000000004,W1,E,279.553975,-0.166257
