mjd,mag,emag,flt,class
56747.78674142858,8.637285714285714,0.036125913589182226,W1,E
56927.266206666674,8.711749999999999,0.037559212510973154,W1,E
57109.632687,7.959300000000001,0.03627188994248851,W1,E
57287.678174374996,8.552437500000002,0.03611959302096301,W1,E
57473.70246666666,8.570333333333332,0.04328216352046588,W1,E
57648.08999374999,7.968374999999999,0.038467518765836775,W1,E
57840.90709375001,8.39075,0.03818969920017712,W1,E
58008.5211,8.526666666666666,0.036375273110001057,W1,E
58204.92479285714,8.058285714285715,0.05465308027616971,W1,E
58368.955175999996,8.544,0.03526315357423384,W1,E
58570.645750909105,8.560818181818183,0.037183151787597415,W1,E
58734.19052923078,8.008692307692307,0.03757336019641714,W1,E
58936.343791249994,8.16275,0.03599934895244634,W1,E
59100.47163444446,8.652777777777777,0.03626752449965866,W1,E
56747.67388285715,8.074714285714284,0.04200631633748552,W2,E
56927.69368916666,8.185333333333334,0.04299127818523195,W2,E
57109.475106000005,7.562099999999999,0.04284506972803281,W2,E
57288.125026249996,7.9824375000000005,0.04417591785973435,W2,E
57474.30685666667,8.043777777777777,0.041470203493324954,W2,E
57648.057235,7.525875,0.04192459749359553,W2,E
57840.84980625,7.835625,0.046330841509733094,W2,E
58008.46289222222,8.038666666666666,0.04066530052350121,W2,E
58204.99024428571,7.672142857142857,0.04706855616642431,W2,E
58368.987838,8.002799999999999,0.04090782321268143,W2,E
58570.63384,8.088545454545455,0.044280660106914976,W2,E
58733.93393307692,7.619307692307691,0.042217105818241965,W2,E
58936.343791249994,7.646624999999999,0.043837769103821804,W2,E
59100.50796777778,8.142111111111111,0.04316491487936937,W2,E
