mjd,mag,emag,flt,class
56727.81149285715,13.868285714285713,0.061719080501569296,W1,D
56919.0543,13.88790909090909,0.0786054064130155,W1,D
57087.462587999995,13.842100000000002,0.06079555904833823,W1,D
57281.67084777778,13.905888888888889,0.06428658827546238,W1,D
57446.474019,13.856199999999998,0.07553674602469944,W1,D
57645.841103,13.8837,0.07059780449844034,W1,D
57810.77929700001,13.844800000000001,0.07671225456209713,W1,D
58012.99244454545,13.882999999999997,0.08631027059346624,W1,D
58167.82850909091,13.893090909090908,0.07631746439643297,W1,D
58377.12554818182,13.897181818181819,0.08661236908974865,W1,D
58534.81725583333,13.863916666666666,0.06934034419681889,W1,D
58741.28287333334,13.923333333333332,0.0851561066512556,W1,D
58899.112127500004,13.883125,0.057759604179737876,W1,D
59108.45511666667,13.930444444444444,0.0757827466601605,W1,D
56727.87734428572,13.33042857142857,0.11588972590971343,W2,D
56919.36522454545,13.312000000000001,0.11385807462373831,W2,D
57087.456005,13.345400000000001,0.1359512044816078,W2,D
57281.69272111112,13.402888888888889,0.1257121442418215,W2,D
57446.487122,13.3584,0.10905814962670143,W2,D
57645.81488666667,13.31988888888889,0.11311383974006325,W2,D
57810.779284000004,13.4292,0.1550928754005161,W2,D
58012.85555727273,13.354090909090907,0.11474088667245072,W2,D
58167.79875727273,13.359909090909092,0.1505866489532696,W2,D
58377.07196272728,13.378909090909092,0.14282917612910534,W2,D
58534.784530000004,13.362,0.11387642546979493,W2,D
58741.86071,13.396749999999999,0.137695618424601,W2,D
58899.06307125,13.35225,0.11881741507455879,W2,D
59108.41150999999,13.36877777777778,0.13671485148762744,W2,D
