mjd,mag,emag,flt,class
56721.92899285715,9.780857142857144,0.021910299507076365,W1,III
56914.28783916667,9.776666666666666,0.02150516733769406,W1,III
57083.93673,9.773857142857143,0.017246117575517462,W1,III
57277.991103333334,9.796666666666669,0.016983652270476057,W1,III
57443.01143625,9.757750000000001,0.03844090432078841,W1,III
57642.300034444444,9.784777777777778,0.021443293003053844,W1,III
57807.249388,9.7724,0.02067970019125015,W1,III
58006.99273090909,9.778363636363636,0.017968061655877565,W1,III
58164.491164545456,9.779454545454543,0.018824548769190638,W1,III
58373.394245714284,9.772,0.01671733793865234,W1,III
58530.528570999995,9.770700000000001,0.017844046626256094,W1,III
58737.63674,9.771666666666667,0.017319795282911714,W1,III
58895.5133625,9.77025,0.021129437403773776,W1,III
59103.701564999996,9.773125,0.018465021831831192,W1,III
56721.96663,9.808000000000002,0.026165095927551726,W2,III
56914.22207916667,9.806750000000001,0.02088925827096582,W2,III
57083.983644285705,9.799428571428573,0.017496938507717733,W2,III
57277.991103333334,9.816777777777776,0.01678403121135397,W2,III
57443.01961749999,9.802375,0.029818199140792874,W2,III
57642.27818777778,9.811666666666666,0.019718700781081677,W2,III
57807.327968000005,9.803299999999998,0.019111514853616316,W2,III
58006.96296909091,9.813636363636364,0.020858040445824858,W2,III
58164.46141363636,9.809636363636365,0.01879752929078748,W2,III
58373.45962571428,9.807571428571427,0.019018787703591652,W2,III
58530.214567999996,9.8159,0.02412260350791344,W2,III
58737.614923333334,9.810333333333332,0.019689252567496356,W2,III
58895.66870000001,9.80925,0.016551057368035447,W2,III
59103.881421875005,9.8101875,0.023865099386971053,W2,III
