mjd,mag,emag,flt,class
56915.73576,10.690999999999999,0.48700000000000004,W1,D
57087.49552999999,10.642999999999999,0.161,W1,D
57281.91127999999,13.41,0.29600000000000004,W1,D
57447.1754,12.772,0.20600000000000002,W1,D
57654.26554,10.357999999999999,0.023,W1,D
58013.31969,12.616,0.168,W1,D
58377.47641,12.283,0.128,W1,D
58535.12814,10.644,0.16899999999999998,W1,D
58741.88781,10.315,0.021,W1,D
58899.553470000006,10.703,0.392,W1,D
59108.60042,13.206,0.392,W1,D
58741.626260000005,12.545,0.21100000000000002,W2,D
