mjd,mag,emag,flt,class,ra,dec
56728.884020000005,12.45,0.073,W1,D,83.599816,-5.4763910000000005
56728.02793,12.527999999999999,0.07,W1,D,83.59983000000001,-5.476307
56724.537979999994,12.584000000000001,0.04,W1,D,83.599738,-5.476272
56915.66992000001,12.5,0.042,W1,D,83.599868,-5.4763269999999995
56919.682089999995,12.508,0.031,W1,D,83.599935,-5.47625
56915.67005,12.512,0.032,W1,D,83.599859,-5.476243
56919.61625,12.595999999999998,0.071,W1,D,83.599876,-5.476265
56920.07671,12.597000000000001,0.084,W1,D,83.59989300000001,-5.476275
56919.35317,12.602,0.035,W1,D,83.599839,-5.476277
56919.484710000004,12.658,0.07200000000000001,W1,D,83.599837,-5.4762830000000005
57087.101420000006,12.352,0.03,W1,D,83.599827,-5.476291000000001
57087.23282999999,12.435,0.04,W1,D,83.59984399999999,-5.476249
57087.429820000005,12.464,0.095,W1,D,83.599783,-5.476285
57087.692520000004,12.505999999999998,0.084,W1,D,83.599855,-5.476287
57087.49552999999,12.542,0.083,W1,D,83.599786,-5.476265
57087.364120000006,12.562000000000001,0.07200000000000001,W1,D,83.599784,-5.476277
57086.83885,12.600999999999999,0.073,W1,D,83.599839,-5.476255
57281.78012,12.433,0.03,W1,D,83.59984,-5.476299
57281.32094,12.509,0.033,W1,D,83.599847,-5.476285
57281.058489999996,12.542,0.035,W1,D,83.599902,-5.476265
57282.04244,12.568,0.085,W1,D,83.599793,-5.476339
57281.58325,12.610999999999999,0.083,W1,D,83.599778,-5.476308
57282.17359,12.663,0.085,W1,D,83.59976999999999,-5.4760800000000005
57281.4521,12.841,0.10800000000000001,W1,D,83.599848,-5.476193
57446.91321,12.442,0.07200000000000001,W1,D,83.599772,-5.476361
57446.06119,12.472000000000001,0.068,W1,D,83.59991,-5.476287999999999
57446.192220000004,12.56,0.066,W1,D,83.599756,-5.476266000000001
57445.930029999996,12.618,0.05,W1,D,83.599795,-5.476219
57446.782179999995,12.682,0.099,W1,D,83.599861,-5.4762949999999995
57446.65115,12.714,0.051,W1,D,83.599882,-5.476335
57446.454410000006,12.788,0.10099999999999999,W1,D,83.599829,-5.476311
57646.07679,12.565,0.078,W1,D,83.599903,-5.476397
57646.33886,12.665999999999999,0.039,W1,D,83.59988,-5.476269
57654.26554,12.753,0.045,W1,D,83.599814,-5.476252
57645.48722,12.761,0.096,W1,D,83.599797,-5.476277
