mjd,mag,emag,flt,class
56728.09391166666,6.751833333333333,0.1384848567734233,W1,P
56919.40370615385,6.764000000000001,0.14328353568234264,W1,P
57087.56673416667,6.770333333333333,0.13573278487119053,W1,P
57281.86942818182,6.792545454545453,0.15838411828721927,W1,P
57446.96102272728,6.715545454545455,0.13578696245793895,W1,P
57646.80329181819,6.729363636363636,0.14967794628236242,W1,P
57811.715934,6.6098,0.14495502750853448,W1,P
58013.21673,6.689857142857143,0.1331090545686628,W1,P
58168.90871,6.88925,0.14397118852395438,W1,P
58377.17372750001,6.609,0.14821943192442735,W1,P
58535.013711249994,6.651625,0.13278318794184757,W1,P
58741.456034999996,6.757599999999999,0.13206941356726024,W1,P
58899.35766,6.8118,0.16171199708123088,W1,P
59108.76737666667,6.826,0.1853192773779923,W1,P
56728.02805833333,5.511333333333333,0.15392386285289084,W2,P
56919.588790833346,5.446000000000001,0.17450246734963704,W2,P
57087.676191666666,5.493833333333334,0.17881197449338299,W2,P
57281.865257000005,5.468999999999999,0.1731006932395131,W2,P
57446.83842857143,5.412142857142858,0.17546591040508622,W2,P
57646.821154545454,5.502181818181818,0.15650963057527784,W2,P
57811.82872,5.366222222222222,0.17102988692688254,W2,P
58013.15124142857,5.340571428571429,0.25144127402977084,W2,P
58168.22154125,5.598749999999999,0.14625774552139104,W2,P
58377.26370750001,5.411,0.1646523325829306,W2,P
58535.062768749995,5.447875,0.1572892935803324,W2,P
58741.528007,5.4794,0.18119682668303,W2,P
58899.207235,5.5573999999999995,0.14934416627374503,W2,P
59108.672920000005,5.569888888888889,0.14851183600002646,W2,P
