mjd,mag,emag,flt,class
56747.534526,9.244200000000001,0.02163762155752503,W1,E
56927.60557100001,9.3498,0.020050187031546405,W1,E
57109.422986,9.2464,0.020337158110217798,W1,E
57287.4277,9.2438125,0.017927806614307387,W1,E
57473.688303333336,9.260555555555554,0.020599952055559784,W1,E
57647.891233333336,9.279666666666666,0.020968229936422004,W1,E
57840.642293,9.3407,0.021488834309938983,W1,E
58008.317935,9.291,0.017117699173662272,W1,E
58204.812000000005,9.295666666666666,0.023794905565355733,W1,E
58368.91882749999,9.257875000000002,0.017940439654590405,W1,E
58570.397498125,9.2531875,0.018372342494902643,W1,E
58734.411773529406,9.32529411764706,0.0181957826209897,W1,E
58936.139825000006,9.30275,0.017221443754807525,W1,E
59100.16538636364,9.22790909090909,0.02149245495132453,W1,E
56747.48623066667,9.1232,0.020355943712941426,W2,E
56927.086007000005,9.206399999999999,0.018612898753283934,W2,E
57109.390157999995,9.1239,0.01608664041992609,W2,E
57287.25962124999,9.09725,0.0188788282541582,W2,E
57473.52811222223,9.125444444444444,0.019644054797543355,W2,E
57647.90579222222,9.140555555555556,0.0194085382763538,W2,E
57840.616087,9.227699999999999,0.01801388353465183,W2,E
58008.40792874999,9.152625,0.01632626335080988,W2,E
58204.899254444455,9.166555555555554,0.01639180764969764,W2,E
58368.976097499995,9.157250000000001,0.015132745950421503,W2,E
58570.143952499995,9.1366875,0.016805876948258334,W2,E
58734.207832352935,9.217764705882352,0.018054703496294233,W2,E
58936.17251875001,9.199625,0.016546808604682776,W2,E
59100.10593090909,9.136727272727272,0.019555177285764728,W2,E
