mjd,mag,emag,flt,class
56726.546355,10.74775,0.02255964317093677,W1,D
56919.747789999994,10.729000000000001,0.02,W1,D
57446.91321,10.867,0.021,W1,D
58013.05776,10.837,0.019,W1,D
58169.06291571429,10.577285714285713,0.026152613323977027,W1,D
58741.320948333334,10.338833333333335,0.02769326031125034,W1,D
58898.98706666666,10.264333333333335,0.024145392935299437,W1,D
59108.927429999996,10.710999999999999,0.024,W1,D
56726.4805225,10.244750000000002,0.02370126578898281,W2,D
56919.747789999994,10.166,0.023,W2,D
57446.91321,10.415,0.022000000000000002,W2,D
58012.7305,10.285,0.021,W2,D
58168.22147857143,10.106285714285715,0.03344077921170062,W2,D
58741.35365333333,9.8695,0.025423632925117345,W2,D
58899.052476666664,9.833666666666666,0.03466346139028177,W2,D
59108.927429999996,10.21,0.022000000000000002,W2,D
