mjd,mag,emag,flt,class
56731.670403000004,9.0029,0.044006135935798926,W1,D
56923.11123153846,9.334846153846154,0.03355125020818937,W1,D
57090.68812300001,9.089400000000001,0.030024823063591825,W1,D
57284.985940000006,9.862777777777778,0.021228038760790376,W1,D
57449.88015999999,10.171625000000002,0.01864135188230714,W1,D
57649.187538,10.2503,0.019848677537810847,W1,D
57814.07440899999,10.1691,0.024073429336095954,W1,D
58016.19327909091,9.904545454545454,0.01937600970442864,W1,D
58171.750089,10.1464,0.027515995348160755,W1,D
58380.445817,10.3376,0.02168985938174787,W1,D
58538.12235500001,10.245375,0.01929337645410984,W1,D
58744.97781333335,10.26825,0.024226363050748545,W1,D
58902.338137777784,10.15611111111111,0.02082911068317261,W1,D
59111.6892725,10.195625,0.018031222920256988,W1,D
56731.69673599999,8.0577,0.048398037150281195,W2,D
56923.121349999994,8.464846153846155,0.04764339923981337,W2,D
57090.688110999996,8.2285,0.04611388077358054,W2,D
57284.94949333332,8.978666666666667,0.041056871126118,W2,D
57449.79823375,9.230375,0.022743130831088282,W2,D
57649.148229000006,9.2676,0.019320455481173424,W2,D
57814.080954000005,9.1714,0.018624983221468872,W2,D
58016.22304181818,8.96,0.03973018503991375,W2,D
58171.769725000006,9.117099999999999,0.022447717033141842,W2,D
58380.478542,9.4297,0.019954197553397092,W2,D
58538.06510125001,9.2805,0.016974705446634472,W2,D
58745.04867666668,9.374416666666665,0.019165217336507414,W2,D
58902.32360555556,9.256444444444444,0.01883652873580505,W2,D
59111.68109125,9.203125,0.019361285468687414,W2,D
