mjd,mag,emag,flt,class
56717.539595,9.7621,0.022296636517645692,W1,D
56896.520748999996,9.7637,0.01686001186239196,W1,D
57079.5984125,9.748375000000001,0.018801180149128852,W1,D
57256.72239789474,9.74542105263158,0.025663278787332152,W1,D
57444.361816666664,9.683666666666667,0.02157702252940765,W1,D
57617.217214000004,9.743,0.02219909908081843,W1,D
57810.90577,9.629299999999999,0.020648728774430528,W1,D
57977.59798625,9.701249999999998,0.02507488783623971,W1,D
58175.02822000001,9.73525,0.018464916057215168,W1,D
58338.03381375,9.733625,0.01926744339553117,W1,D
58540.419968750015,9.756625,0.018823709285101197,W1,D
58703.672991875,9.68125,0.017970461874977035,W1,D
58906.27821363637,9.768999999999998,0.018903626832912655,W1,D
59069.37486399999,9.7787,0.01860806276859561,W1,D
56717.565928,9.4817,0.021919169692303533,W2,D
56896.566781,9.524300000000002,0.020274368054269937,W2,D
57079.5984125,9.4955,0.01628697715968191,W2,D
57256.87085421054,9.486789473684212,0.022941150775232923,W2,D
57444.39823555556,9.397333333333332,0.02232780473305725,W2,D
57617.256496999995,9.4857,0.021336822631310197,W2,D
57810.82209444445,9.312555555555555,0.016503273150843715,W2,D
57977.64707625,9.434125000000002,0.017590391553345398,W2,D
58175.01185625001,9.473625,0.019965595408101586,W2,D
58338.23012125,9.458249999999998,0.01919187653670162,W2,D
58540.370904375,9.507375000000001,0.018107318962231857,W2,D
58703.722024375,9.393937500000002,0.022441503821045667,W2,D
58906.24847363637,9.53581818181818,0.02427119504867663,W2,D
59069.381398,9.534499999999998,0.019506152875438915,W2,D
