mjd,mag,emag,flt,class
56712.03144111112,10.32322222222222,0.020911630646515703,W1,I
56903.05116250001,10.0925,0.01986870969640459,W1,I
57071.95621699999,10.1592,0.02190342438980717,W1,I
57265.604262500005,10.210125,0.016848126750473,W1,I
57430.60487,10.3727,0.02659736829086661,W1,I
57631.81084333333,10.186555555555556,0.01963651172160149,W1,I
57797.17279,10.238333333333333,0.022733832947697607,W1,I
57996.02958222221,10.060222222222222,0.021751117468100625,W1,I
58154.232672727274,10.129727272727273,0.024699014602085727,W1,I
58360.15038666666,10.01688888888889,0.023675272300831367,W1,I
58518.589325555564,10.14488888888889,0.025832556738625886,W1,I
58727.19969777778,10.234777777777778,0.020508956188714726,W1,I
58885.14354416667,10.407666666666668,0.0197905701450631,W1,I
59091.453668999995,10.2678,0.02052437575177358,W1,I
56712.03142777777,8.708,0.04183137814524965,W2,I
56903.07583375,8.374625,0.043150898020782764,W2,I
57071.989044999995,8.523700000000002,0.041710550224133974,W2,I
57265.53047,8.696875,0.04270739836374962,W2,I
57430.657308,8.8958,0.040590639314994716,W2,I
57631.87636555555,8.631777777777778,0.04152375491477397,W2,I
57797.20190888889,8.725999999999999,0.04123928966829667,W2,I
57996.00776555556,8.521555555555555,0.04387482193696057,W2,I
58154.31003727273,8.65709090909091,0.04033864910442893,W2,I
58360.150386666675,8.487666666666668,0.04330953762605556,W2,I
58518.59654222222,8.633222222222223,0.043681365917231464,W2,I
58727.2069688889,8.812,0.04232604195008666,W2,I
58885.15446166667,8.985249999999999,0.03781570808245921,W2,I
59091.394825999996,8.690700000000001,0.039963107987242424,W2,I
