mjd,mag,emag,flt,class
56729.171008181824,12.664,0.03458848994049383,W1,P
56920.15476727273,12.637181818181817,0.035152912720388445,W1,P
57088.84505888888,12.602333333333332,0.03236443712044847,W1,P
57282.97307,12.582727272727272,0.038491600457568866,W1,P
57447.84366,12.6271,0.03678559500674127,W1,P
57647.82410500001,12.657416666666668,0.05081420405096714,W1,P
57812.750191,12.666300000000001,0.03900384596421194,W1,P
58014.11290666667,12.612444444444446,0.034081058060431706,W1,P
58169.13015333333,12.863111111111111,0.04239933612338408,W1,P
58378.31558999999,13.054545454545455,0.04004542874831501,W1,P
58536.05680599999,12.980499999999997,0.0416030046991798,W1,P
58743.04196727273,12.87072727272727,0.038183116861030555,W1,P
58900.42249428572,12.966999999999999,0.03683997385272395,W1,P
59109.66487363637,12.910363636363638,0.04215447781671589,W1,P
56729.67983818182,10.934363636363635,0.02907655896064315,W2,P
56920.05311727273,10.861454545454546,0.028055287800229478,W2,P
57088.83047222222,10.860000000000001,0.02942305302620239,W2,P
57283.06253,10.839636363636362,0.033343813779401,W2,P
57447.876423999995,10.8649,0.025587106127892015,W2,P
57647.7749625,10.8855,0.03647030755742723,W2,P
57812.750204,10.9132,0.03870917203971211,W2,P
58014.192931111116,10.851777777777777,0.03266269817164327,W2,P
58169.675517777774,11.145333333333335,0.028973167663278652,W2,P
58378.32095300001,11.2598,0.03610817082046646,W2,P
58536.207279999995,11.242900000000002,0.028644196619909034,W2,P
58742.57806454545,11.177454545454548,0.031049147923523552,W2,P
58900.41314428571,11.231285714285717,0.02792994150822852,W2,P
59109.71244,11.223363636363636,0.03766062020266763,W2,P
