mjd,mag,emag,flt,class,ra,dec
56730.135879999994,8.107000000000001,0.037000000000000005,W1,D,85.388795,-1.80305
56729.87242000001,8.113999999999999,0.036000000000000004,W1,D,85.388784,-1.803046
56730.33338,8.12,0.037000000000000005,W1,D,85.388759,-1.803043
56730.004089999995,8.123,0.039,W1,D,85.38875,-1.8030439999999999
56730.20171,8.125,0.037000000000000005,W1,D,85.388774,-1.8030389999999998
56730.59672,8.126,0.036000000000000004,W1,D,85.388765,-1.803043
56730.72851,8.127,0.036000000000000004,W1,D,85.388778,-1.8030119999999998
56729.74075,8.128,0.037000000000000005,W1,D,85.38878199999999,-1.8030599999999999
56730.39922000001,8.129,0.036000000000000004,W1,D,85.388751,-1.8030130000000002
56730.46505,8.135,0.036000000000000004,W1,D,85.38875300000001,-1.8030389999999998
56922.31213,8.169,0.038,W1,D,85.38877,-1.8030259999999998
56921.72026,8.17,0.036000000000000004,W1,D,85.388754,-1.8030259999999998
56921.45718,8.175,0.035,W1,D,85.388765,-1.8030130000000002
56922.31225,8.177,0.038,W1,D,85.38874,-1.80305
56921.58872000001,8.18,0.037000000000000005,W1,D,85.38879399999999,-1.803059
56921.91751,8.183,0.037000000000000005,W1,D,85.388798,-1.803019
56922.180589999996,8.184,0.039,W1,D,85.388761,-1.803009
56921.325639999995,8.185,0.036000000000000004,W1,D,85.388765,-1.803032
56922.18071,8.186,0.038,W1,D,85.388752,-1.803041
56921.785970000004,8.189,0.037000000000000005,W1,D,85.388806,-1.803036
56921.1941,8.193999999999999,0.036000000000000004,W1,D,85.388746,-1.8030529999999998
56921.65455,8.201,0.038,W1,D,85.388762,-1.8030490000000001
56921.917629999996,8.204,0.04,W1,D,85.388751,-1.8030540000000002
57089.072360000006,8.208,0.04,W1,D,85.38880400000001,-1.8030419999999998
57089.53205,8.21,0.037000000000000005,W1,D,85.388784,-1.8030169999999999
57089.46634,8.214,0.036000000000000004,W1,D,85.388755,-1.8030549999999999
57089.40063,8.215,0.037000000000000005,W1,D,85.38875999999999,-1.80303
57089.33493,8.218,0.036000000000000004,W1,D,85.388759,-1.803057
57089.26935,8.22,0.037000000000000005,W1,D,85.38878000000001,-1.803035
57089.20364,8.221,0.037000000000000005,W1,D,85.388765,-1.803048
57089.79462000001,8.221,0.038,W1,D,85.38873000000001,-1.803052
57088.80966,8.222999999999999,0.039,W1,D,85.38877,-1.803057
57088.94094,8.224,0.037000000000000005,W1,D,85.388774,-1.8030490000000001
57284.009679999996,8.171,0.039,W1,D,85.388752,-1.803036
57283.41934,8.197000000000001,0.038,W1,D,85.388784,-1.803043
57283.61607999999,8.197000000000001,0.037000000000000005,W1,D,85.388772,-1.803005
57283.74724,8.2,0.037000000000000005,W1,D,85.388756,-1.803019
57283.81282000001,8.2,0.036000000000000004,W1,D,85.38877099999999,-1.803003
57283.28806,8.205,0.036000000000000004,W1,D,85.388758,-1.8030580000000003
57284.14084,8.205,0.038,W1,D,85.38878000000001,-1.8029990000000002
57283.68166,8.206,0.037000000000000005,W1,D,85.38875999999999,-1.803021
