mjd,mag,emag,flt,class,ra,dec
56727.89614,9.663,0.018000000000000002,W1,D,83.76647700000001,-5.900549
56728.02793,9.683,0.017,W1,D,83.766515,-5.900558999999999
56728.3571,9.719,0.016,W1,D,83.76649300000001,-5.90056
56728.42292999999,9.721,0.013999999999999999,W1,D,83.766488,-5.900542
56724.53785,9.726,0.017,W1,D,83.766474,-5.90056
56728.291260000005,9.735,0.015,W1,D,83.766479,-5.900557
56728.8839,9.754,0.013999999999999999,W1,D,83.766471,-5.900551999999999
56728.75223,9.759,0.013999999999999999,W1,D,83.766501,-5.900558
56920.20825,9.736,0.017,W1,D,83.76648399999999,-5.900545
56920.47132999999,9.751,0.016,W1,D,83.766494,-5.900563
56915.73587999999,9.771,0.018000000000000002,W1,D,83.766497,-5.900542
56920.07671,9.789,0.016,W1,D,83.76650699999999,-5.900547
56919.3533,9.794,0.013999999999999999,W1,D,83.76651,-5.900537
56919.879460000004,9.797,0.016,W1,D,83.766499,-5.9005410000000005
56920.011,9.808,0.017,W1,D,83.766502,-5.900526999999999
56919.682089999995,9.812000000000001,0.015,W1,D,83.766471,-5.90055
56919.945170000006,9.812999999999999,0.015,W1,D,83.766472,-5.90054
56919.74792,9.827,0.017,W1,D,83.766526,-5.900525
56919.81363,9.846,0.013999999999999999,W1,D,83.76651,-5.9005339999999995
57087.429820000005,9.899,0.018000000000000002,W1,D,83.76649300000001,-5.900535
57087.4954,9.908999999999999,0.015,W1,D,83.766497,-5.90055
57088.08651,9.917,0.013999999999999999,W1,D,83.766468,-5.900558999999999
57087.69239,9.922,0.018000000000000002,W1,D,83.76648399999999,-5.9005529999999995
57087.101420000006,9.927,0.015,W1,D,83.766475,-5.9005540000000005
57086.970010000005,9.934,0.018000000000000002,W1,D,83.766474,-5.900549
57087.82381,9.934,0.015,W1,D,83.76650500000001,-5.900556
57087.955089999996,9.936,0.015,W1,D,83.766489,-5.900569
57087.2327,9.94,0.016,W1,D,83.766479,-5.900561
57087.626820000005,9.946,0.015,W1,D,83.766464,-5.900557
57281.71454,9.574,0.016,W1,D,83.76645400000001,-5.900561
57281.45222000001,9.585,0.016,W1,D,83.76649300000001,-5.900521
57281.18977999999,9.593,0.013999999999999999,W1,D,83.766521,-5.9005279999999996
57281.58338,9.613,0.016,W1,D,83.76649300000001,-5.900536
57281.648960000006,9.619,0.013999999999999999,W1,D,83.76649,-5.900537
57281.91127999999,9.641,0.016,W1,D,83.766485,-5.9005339999999995
57281.78012,9.654,0.013999999999999999,W1,D,83.766474,-5.900572
57281.8457,9.668,0.018000000000000002,W1,D,83.76648,-5.900521
57282.173720000006,9.676,0.016,W1,D,83.76652299999999,-5.900535
57447.044239999996,9.707,0.015,W1,D,83.76649,-5.900575
57446.78205,9.726,0.017,W1,D,83.76650500000001,-5.900529
57446.06106,9.731,0.02,W1,D,83.766482,-5.900568
57446.51986,9.731,0.018000000000000002,W1,D,83.766483,-5.900556
57446.192220000004,9.732000000000001,0.018000000000000002,W1,D,83.766476,-5.900546
57446.651020000005,9.732000000000001,0.016,W1,D,83.766482,-5.900568
57446.91321,9.74,0.015,W1,D,83.766497,-5.900558
57446.32325,9.743,0.016,W1,D,83.766481,-5.90055
57446.585439999995,9.744,0.013999999999999999,W1,D,83.766479,-5.90056
57446.7166,9.744,0.015,W1,D,83.766486,-5.900556
57646.33886,9.757,0.02,W1,D,83.766472,-5.900576999999999
57646.33897999999,9.775,0.019,W1,D,83.766488,-5.900555000000001
57646.46989,9.777000000000001,0.021,W1,D,83.76649,-5.90056
57646.14237,9.779,0.015,W1,D,83.766473,-5.900555000000001
57645.945889999995,9.797,0.015,W1,D,83.766508,-5.9005279999999996
57645.88031,9.814,0.017,W1,D,83.766467,-5.900555000000001
57645.61837999999,9.816,0.017,W1,D,83.76649499999999,-5.9005410000000005
57646.07692000001,9.839,0.016,W1,D,83.766462,-5.900537
57645.749279999996,9.842,0.018000000000000002,W1,D,83.7665,-5.900539
57645.61825,9.852,0.017,W1,D,83.766479,-5.900515
57646.01134,9.854,0.018000000000000002,W1,D,83.766486,-5.900539
57645.48734,9.865,0.015,W1,D,83.76646099999999,-5.900562
57811.29006,9.658999999999999,0.017,W1,D,83.766481,-5.900575
57811.15916,9.673,0.015,W1,D,83.76649499999999,-5.900545
57811.02813,9.677999999999999,0.016,W1,D,83.76646,-5.900558
57810.96268,9.724,0.013999999999999999,W1,D,83.766483,-5.90054
57810.766189999995,9.729,0.018000000000000002,W1,D,83.7665,-5.900557
57810.831770000004,9.732999999999999,0.016,W1,D,83.76649300000001,-5.900558999999999
57810.897229999995,9.744,0.016,W1,D,83.766488,-5.900576
57818.42827999999,9.773,0.016,W1,D,83.766478,-5.900561
57810.56971,9.775,0.019,W1,D,83.76647700000001,-5.900551999999999
57810.70074,9.79,0.016,W1,D,83.76651600000001,-5.900566
58012.861529999995,9.776,0.02,W1,D,83.76645400000001,-5.900542
58013.31969,9.785,0.017,W1,D,83.766506,-5.900538
58013.581620000004,9.794,0.017,W1,D,83.766498,-5.900517
58013.18879,9.8,0.016,W1,D,83.76651,-5.900543
