mjd,mag,emag,flt,class,ra,dec
56728.02793,7.857,0.040999999999999995,W1,D,83.60899,-5.441799
56728.752360000006,7.8660000000000005,0.039,W1,D,83.608968,-5.44177
56724.537979999994,7.879,0.038,W1,D,83.60899,-5.441784999999999
56919.879329999996,7.957999999999999,0.036000000000000004,W1,D,83.60900600000001,-5.441772
56919.55042000001,7.977,0.036000000000000004,W1,D,83.609033,-5.441808
56919.484710000004,7.978,0.036000000000000004,W1,D,83.609021,-5.441755000000001
56920.07671,7.98,0.037000000000000005,W1,D,83.609038,-5.441796
56919.747789999994,7.9879999999999995,0.036000000000000004,W1,D,83.608993,-5.441763
56919.61625,7.997999999999999,0.036000000000000004,W1,D,83.60901700000001,-5.441764
56919.35317,8.0,0.035,W1,D,83.60898900000001,-5.44177
56919.8135,8.0,0.036000000000000004,W1,D,83.609003,-5.441772
56920.20825,8.006,0.037000000000000005,W1,D,83.609027,-5.441751
56919.81363,8.007,0.038,W1,D,83.609025,-5.441766
56919.68196,8.012,0.037000000000000005,W1,D,83.609024,-5.441773
56920.07657999999,8.021,0.037000000000000005,W1,D,83.608999,-5.441784999999999
56919.682089999995,8.029,0.036000000000000004,W1,D,83.609032,-5.441746
57087.95522,7.898,0.037000000000000005,W1,D,83.60900600000001,-5.441781
57087.692520000004,7.912000000000001,0.037000000000000005,W1,D,83.609026,-5.441771
57087.429820000005,7.915,0.037000000000000005,W1,D,83.609026,-5.441753
57087.49552999999,7.921,0.036000000000000004,W1,D,83.609003,-5.441774
57087.561239999995,7.922999999999999,0.037000000000000005,W1,D,83.609,-5.441772
57087.364120000006,7.928999999999999,0.037000000000000005,W1,D,83.609031,-5.441776
57087.23282999999,7.932,0.037000000000000005,W1,D,83.60901,-5.441769
57087.298539999996,7.932,0.037000000000000005,W1,D,83.609004,-5.441782
57086.83885,7.949,0.037000000000000005,W1,D,83.609,-5.441781
57281.4521,7.827000000000001,0.04,W1,D,83.60903499999999,-5.441778
57281.58325,7.843999999999999,0.04,W1,D,83.60901899999999,-5.441767
57282.04244,7.847,0.04,W1,D,83.608981,-5.441745
57281.18965,7.867000000000001,0.039,W1,D,83.609015,-5.441784999999999
57281.71441,7.876,0.039,W1,D,83.608987,-5.441768
57281.64883,7.877000000000001,0.038,W1,D,83.609008,-5.441777
57281.779989999995,7.893,0.038,W1,D,83.608992,-5.441769
57281.78012,7.898,0.038,W1,D,83.609043,-5.441795
57281.058489999996,7.909,0.036000000000000004,W1,D,83.609029,-5.441776
57446.06119,7.992999999999999,0.037000000000000005,W1,D,83.609016,-5.441781
57445.930029999996,8.013,0.037000000000000005,W1,D,83.609027,-5.441762000000001
57446.388960000004,8.017999999999999,0.038,W1,D,83.609022,-5.441804
57446.192220000004,8.032,0.037000000000000005,W1,D,83.609001,-5.441784999999999
57446.65115,8.032,0.036000000000000004,W1,D,83.60901700000001,-5.441756
57446.323379999994,8.047,0.035,W1,D,83.609013,-5.441781
57446.454410000006,8.076,0.036000000000000004,W1,D,83.609033,-5.441787000000001
57446.51999,8.082,0.036000000000000004,W1,D,83.609011,-5.441775
57446.58557,8.088,0.035,W1,D,83.60899599999999,-5.441772
57645.749279999996,7.9079999999999995,0.040999999999999995,W1,D,83.60904000000001,-5.441776
57645.35619,7.922999999999999,0.036000000000000004,W1,D,83.60901199999999,-5.441758
57645.81473,7.928999999999999,0.036000000000000004,W1,D,83.609015,-5.441794
57645.61825,7.93,0.037000000000000005,W1,D,83.609027,-5.4417599999999995
57645.88031,7.935,0.039,W1,D,83.609008,-5.441757
57645.48722,7.937,0.036000000000000004,W1,D,83.608999,-5.441761
57654.26554,7.941,0.039,W1,D,83.609023,-5.441768
57645.6837,7.944,0.036000000000000004,W1,D,83.609036,-5.441771
57646.07679,7.95,0.037000000000000005,W1,D,83.609038,-5.441768
57646.01134,7.959,0.038,W1,D,83.609013,-5.441751
57645.94576,7.97,0.035,W1,D,83.60900699999999,-5.441784999999999
57810.63529,8.031,0.036000000000000004,W1,D,83.60901700000001,-5.441774
57810.70087000001,8.087,0.035,W1,D,83.609016,-5.441787000000001
57810.56984,8.088,0.035,W1,D,83.609027,-5.441767
57810.3079,8.089,0.036000000000000004,W1,D,83.608999,-5.441772
57810.89735,8.097000000000001,0.037000000000000005,W1,D,83.60901899999999,-5.4417860000000005
57810.43881,8.1,0.037000000000000005,W1,D,83.608998,-5.441798
57811.02826,8.101,0.035,W1,D,83.60904599999999,-5.441804
57811.29019,8.109,0.035,W1,D,83.608998,-5.441774
57810.831770000004,8.111,0.035,W1,D,83.609008,-5.441753
57810.76632,8.117,0.036000000000000004,W1,D,83.60901,-5.441777
57810.43893,8.124,0.039,W1,D,83.60900699999999,-5.441804
58013.05776,7.9270000000000005,0.037000000000000005,W1,D,83.609033,-5.441769
58013.18866,7.978,0.037000000000000005,W1,D,83.608985,-5.441802
58013.31969,7.979,0.036000000000000004,W1,D,83.609016,-5.4417480000000005
58012.8614,7.98,0.036000000000000004,W1,D,83.60900600000001,-5.441751
58012.7305,7.982,0.036000000000000004,W1,D,83.609048,-5.44175
58012.92685,7.982,0.036000000000000004,W1,D,83.608987,-5.441771
58012.79595,7.992000000000001,0.036000000000000004,W1,D,83.609022,-5.441775
58012.59947000001,8.01,0.036000000000000004,W1,D,83.60902,-5.441775
58012.66505,8.017000000000001,0.038,W1,D,83.60901,-5.441731
58012.66492,8.024,0.036000000000000004,W1,D,83.609052,-5.441766
58173.98063,7.935,0.037000000000000005,W1,D,83.609008,-5.441779
58167.50099,7.968999999999999,0.037000000000000005,W1,D,83.60902800000001,-5.441784999999999
58167.632410000006,7.974,0.037000000000000005,W1,D,83.60901,-5.441781
58168.35238,7.977,0.035,W1,D,83.608985,-5.441756
58167.69786,7.992000000000001,0.037000000000000005,W1,D,83.609033,-5.441772
58168.22097,7.992999999999999,0.036000000000000004,W1,D,83.60901,-5.4417860000000005
58167.3706,7.997000000000001,0.037000000000000005,W1,D,83.60905,-5.441796
58167.89422,8.0,0.035,W1,D,83.608999,-5.441775
58167.959670000004,8.002,0.036000000000000004,W1,D,83.60899599999999,-5.441782
58167.76331,8.006,0.036000000000000004,W1,D,83.609037,-5.441784999999999
58376.62567,7.8020000000000005,0.043,W1,D,83.609037,-5.441757
58376.88747,7.806,0.042,W1,D,83.609016,-5.441751999999999
58377.47641,7.808,0.040999999999999995,W1,D,83.608994,-5.441768
58377.21472999999,7.827000000000001,0.040999999999999995,W1,D,83.60902800000001,-5.44179
58376.62579,7.83,0.04,W1,D,83.608995,-5.441771
58377.083829999996,7.831,0.040999999999999995,W1,D,83.608982,-5.441774
58376.756570000005,7.832000000000001,0.04,W1,D,83.609029,-5.441761
58376.95292,7.832000000000001,0.04,W1,D,83.609016,-5.441758
58376.82202000001,7.845,0.039,W1,D,83.609055,-5.441789
58534.93191,7.566,0.059000000000000004,W1,D,83.608999,-5.441799
58534.2122,7.57,0.06,W1,D,83.609025,-5.441823
58534.67011,7.574,0.057999999999999996,W1,D,83.609013,-5.441778
58534.73556,7.575,0.057,W1,D,83.609049,-5.441793
58534.80101,7.577000000000001,0.057999999999999996,W1,D,83.60901,-5.441776
58534.866460000005,7.593,0.055,W1,D,83.609013,-5.441784999999999
58535.06269,7.597,0.055,W1,D,83.609059,-5.441813
58534.47388,7.625,0.052000000000000005,W1,D,83.609022,-5.441795
58535.193589999995,7.629,0.052000000000000005,W1,D,83.60902800000001,-5.441783999999999
58748.1024,7.954,0.039,W1,D,83.60900500000001,-5.441756
58741.29912999999,7.975,0.036000000000000004,W1,D,83.60900699999999,-5.441747
58741.75704,7.976,0.036000000000000004,W1,D,83.609011,-5.441753
58740.645,7.9879999999999995,0.035,W1,D,83.608994,-5.4417800000000005
