mjd,mag,emag,flt,class
56728.03504666667,12.450666666666667,0.044351430447236655,W1,D
56919.20392454546,12.520727272727273,0.03433993891897126,W1,D
57087.357369,12.4804,0.03007407521437677,W1,D
57281.61267,12.477333333333332,0.03125522178594952,W1,D
57446.55254799999,12.443399999999999,0.029575834730401165,W1,D
57645.76737272727,12.436545454545454,0.04413362504377057,W1,D
57810.65891636363,12.472545454545452,0.02856904063220587,W1,D
58012.89073111111,12.527000000000003,0.03941908417925123,W1,D
58168.51559100001,12.5289,0.03768952109008559,W1,D
58376.996792499995,12.509749999999999,0.036403506393996775,W1,D
58534.66446,12.458333333333334,0.03982540018631357,W1,D
58741.227995454545,12.522181818181819,0.030761680573979405,W1,D
58898.93590333333,12.532555555555554,0.03823207237418223,W1,D
59108.3716775,12.547999999999998,0.033485071300506236,W1,D
56728.035046666664,12.077111111111114,0.04501193257430855,W2,D
56919.58061363637,12.205818181818183,0.047100385146957455,W2,D
57087.42305,12.1403,0.05995881920118163,W2,D
57281.63453000001,12.124444444444444,0.051050326173974266,W2,D
57446.467334,12.068200000000001,0.03930343496438958,W2,D
57645.74295,12.0643,0.07115342577838384,W2,D
57810.62319272728,12.184000000000003,0.04991927367558057,W2,D
58012.90527555555,12.20411111111111,0.06019679660071315,W2,D
58167.841459,12.2367,0.057615709663250865,W2,D
58377.02950833333,12.180083333333336,0.06525313955835545,W2,D
58534.70263000001,12.081916666666666,0.05339761750823311,W2,D
58741.84051272727,12.20009090909091,0.05650159070385638,W2,D
58898.928631111114,12.243555555555556,0.054844448946515245,W2,D
59108.3798425,12.215375000000002,0.058160338719783836,W2,D
