mjd,mag,emag,flt,class,ra,dec
56728.752479999996,12.389000000000001,0.289,W1,D,83.700168,-4.888771
56729.01582000001,12.617,0.14400000000000002,W1,D,83.700245,-4.888765
56728.48902000001,12.629000000000001,0.129,W1,D,83.700174,-4.888701999999999
56728.752360000006,12.68,0.341,W1,D,83.70033000000001,-4.888791
56728.88415,12.687000000000001,0.368,W1,D,83.700198,-4.888719
56728.291520000006,12.847000000000001,0.43700000000000006,W1,D,83.700203,-4.888675
56724.53811,12.873,0.433,W1,D,83.70021,-4.8888419999999995
56920.20812,12.748,0.183,W1,D,83.700221,-4.888736
56920.01075,12.76,0.159,W1,D,83.700236,-4.888782
56919.616129999995,12.795,0.15,W1,D,83.700313,-4.888783999999999
56919.35305,12.8,0.152,W1,D,83.70026800000001,-4.8887540000000005
56919.94504,12.86,0.42100000000000004,W1,D,83.700282,-4.888835
56919.87921,12.898,0.418,W1,D,83.700282,-4.88863
56919.8135,12.970999999999998,0.466,W1,D,83.700233,-4.888913
57088.08663,12.534,0.303,W1,D,83.700203,-4.888707
57087.823939999995,12.584000000000001,0.36200000000000004,W1,D,83.70019599999999,-4.888744
57087.10155,12.654000000000002,0.154,W1,D,83.700299,-4.8886519999999996
57086.97026,12.662,0.47200000000000003,W1,D,83.700294,-4.888796
57087.23296,12.694,0.156,W1,D,83.700213,-4.888791
57087.626939999995,12.695,0.359,W1,D,83.70006,-4.888844000000001
57087.56136,12.764000000000001,0.36200000000000004,W1,D,83.70023,-4.888823
57087.42995,12.776,0.18100000000000002,W1,D,83.70016600000001,-4.888744
57281.845570000005,12.362,0.253,W1,D,83.700237,-4.888771
57281.64883,12.435,0.257,W1,D,83.700275,-4.888739
57281.58312999999,12.45,0.114,W1,D,83.70026700000001,-4.888779
57282.17347,12.459000000000001,0.12300000000000001,W1,D,83.700174,-4.888731
57281.91115,12.47,0.124,W1,D,83.700201,-4.888771
57281.45197,12.499,0.297,W1,D,83.70030200000001,-4.888686
57281.320810000005,12.527999999999999,0.315,W1,D,83.700255,-4.88885
57446.52012000001,12.627,0.146,W1,D,83.700234,-4.888763
57446.06132000001,12.693,0.151,W1,D,83.700265,-4.888807
57446.91334,12.703,0.122,W1,D,83.700261,-4.888762
57446.45454,12.782,0.154,W1,D,83.70026700000001,-4.888737
57446.32351,12.785,0.155,W1,D,83.700233,-4.888682
57446.5857,12.786,0.377,W1,D,83.700198,-4.888735
57645.356060000006,12.77,0.376,W1,D,83.70012,-4.888804
57646.011210000004,12.788,0.376,W1,D,83.700127,-4.88865
57645.94564,12.835,0.42,W1,D,83.70016700000001,-4.888739
57645.8146,12.862,0.43799999999999994,W1,D,83.700118,-4.888845
57645.88017999999,12.866,0.157,W1,D,83.700275,-4.88865
57654.26541,12.880999999999998,0.20600000000000002,W1,D,83.70025600000001,-4.888699
57646.2077,12.902999999999999,0.17300000000000001,W1,D,83.700264,-4.888751999999999
57646.46976,12.912,0.39899999999999997,W1,D,83.700227,-4.888636
57646.07667,12.937999999999999,0.19,W1,D,83.70018,-4.88877
57645.61812000001,12.95,0.465,W1,D,83.700288,-4.8888
57810.569970000004,12.904000000000002,0.2,W1,D,83.70021700000001,-4.888780000000001
57811.159289999996,12.917,0.431,W1,D,83.70026999999999,-4.888655
57810.8319,12.925999999999998,0.449,W1,D,83.700186,-4.888763
57810.43893,12.946,0.19899999999999998,W1,D,83.700287,-4.888682
57810.70087000001,12.954,0.27,W1,D,83.700174,-4.888755000000001
57811.028379999996,12.966,0.18100000000000002,W1,D,83.700199,-4.888607
57810.76645,13.047,0.462,W1,D,83.700296,-4.888776
58012.59947000001,12.864,0.425,W1,D,83.700237,-4.888732
58013.18866,12.874,0.158,W1,D,83.700197,-4.888735
58012.730370000005,12.948,0.531,W1,D,83.700226,-4.888801
58012.46844,12.958,0.442,W1,D,83.7002,-4.8888169999999995
58012.79582000001,12.966,0.203,W1,D,83.70025799999999,-4.888836
58173.980760000006,12.765999999999998,0.207,W1,D,83.700195,-4.888778
58167.9598,12.939,0.449,W1,D,83.70016700000001,-4.8887160000000005
58168.0907,12.998,0.529,W1,D,83.700312,-4.888664
58168.02525,13.008,0.212,W1,D,83.700236,-4.888797
58377.14915,12.774000000000001,0.368,W1,D,83.70023,-4.888838
58376.9528,12.798,0.395,W1,D,83.70016,-4.888757
58377.34551,12.800999999999998,0.156,W1,D,83.700215,-4.8887279999999995
58377.01825,12.817,0.39299999999999996,W1,D,83.700115,-4.8887730000000005
58376.62567,12.860999999999999,0.42,W1,D,83.700203,-4.888715
58377.0837,12.864,0.40399999999999997,W1,D,83.700137,-4.8886
58376.75644,12.873,0.40299999999999997,W1,D,83.700213,-4.888654
58534.93191,12.74,0.166,W1,D,83.700223,-4.888769
58534.801139999996,12.835,0.183,W1,D,83.700226,-4.888783999999999
58535.06282000001,12.870999999999999,0.204,W1,D,83.700211,-4.8888169999999995
58534.73568,12.883,0.207,W1,D,83.700218,-4.888827
58534.474010000005,12.895,0.174,W1,D,83.700293,-4.888853
58535.3245,12.897,0.425,W1,D,83.700195,-4.888766
58535.19372,12.9,0.17300000000000001,W1,D,83.700296,-4.888786
58535.4554,12.953,0.19,W1,D,83.700197,-4.888762
58741.299,12.638,0.327,W1,D,83.70013900000001,-4.888756
58740.77564,12.75,0.373,W1,D,83.700232,-4.888823
58741.168229999996,12.764000000000001,0.132,W1,D,83.700298,-4.888769
58741.887689999996,12.772,0.136,W1,D,83.700271,-4.888803
58741.03732,12.829,0.17,W1,D,83.700164,-4.888745
58741.88781,12.833,0.163,W1,D,83.70026,-4.888764
58741.756910000004,12.852,0.146,W1,D,83.700294,-4.888827
58898.83451,12.619000000000002,0.405,W1,D,83.700335,-4.888629
58899.16165,12.671,0.342,W1,D,83.700242,-4.888799
58899.292420000005,12.677999999999999,0.149,W1,D,83.70014499999999,-4.888767
58899.22697,12.704,0.355,W1,D,83.70026800000001,-4.888764
58899.553470000006,12.717,0.345,W1,D,83.700172,-4.888669
58899.16152,12.741,0.16399999999999998,W1,D,83.700255,-4.888762
58898.57245,12.847999999999999,0.397,W1,D,83.700188,-4.888679
59108.53484,12.629000000000001,0.33799999999999997,W1,D,83.700293,-4.888632
59109.05807000001,12.669,0.13,W1,D,83.700221,-4.8885629999999995
59108.20797,12.777999999999999,0.35100000000000003,W1,D,83.700135,-4.888703
59108.66562000001,12.78,0.332,W1,D,83.70011600000001,-4.888704
59108.6003,12.812000000000001,0.168,W1,D,83.70015699999999,-4.888732
59108.207839999995,12.835,0.387,W1,D,83.700182,-4.888731
59108.33874,12.835999999999999,0.40299999999999997,W1,D,83.700263,-4.888723000000001
59108.07707000001,12.86,0.40399999999999997,W1,D,83.70022,-4.888832
56728.88415,12.124,0.11900000000000001,W2,D,83.700198,-4.888719
56728.752479999996,12.265999999999998,0.12300000000000001,W2,D,83.700168,-4.888771
56728.35735,12.302,0.068,W2,D,83.70024000000001,-4.888798
56728.48902000001,12.337,0.138,W2,D,83.700174,-4.888701999999999
56728.291520000006,12.386,0.141,W2,D,83.700203,-4.888675
56728.752360000006,12.414000000000001,0.149,W2,D,83.70033000000001,-4.888791
56728.423189999994,12.421,0.147,W2,D,83.70026999999999,-4.888795
56729.01582000001,12.469000000000001,0.172,W2,D,83.700245,-4.888765
56919.616129999995,12.554,0.129,W2,D,83.700313,-4.888783999999999
56915.735629999996,12.555,0.11599999999999999,W2,D,83.700292,-4.888655
56919.35305,12.577,0.1,W2,D,83.70026800000001,-4.8887540000000005
56919.68196,12.600999999999999,0.16899999999999998,W2,D,83.70025799999999,-4.888775
56919.94504,12.612,0.193,W2,D,83.700282,-4.888835
56920.339660000005,12.640999999999998,0.179,W2,D,83.700255,-4.8887410000000004
56919.87921,12.654000000000002,0.081,W2,D,83.700282,-4.88863
57086.97026,12.252,0.519,W2,D,83.700294,-4.888796
57087.364239999995,12.280999999999999,0.149,W2,D,83.700249,-4.888778
57087.561239999995,12.288,0.11800000000000001,W2,D,83.70020500000001,-4.888796
57087.69265,12.324000000000002,0.092,W2,D,83.70017,-4.888693
57087.626939999995,12.376,0.13,W2,D,83.70006,-4.888844000000001
57087.823939999995,12.386,0.159,W2,D,83.70019599999999,-4.888744
57087.42995,12.402999999999999,0.128,W2,D,83.70016600000001,-4.888744
57088.08663,12.429,0.152,W2,D,83.700203,-4.888707
57087.23296,12.465,0.48700000000000004,W2,D,83.700213,-4.888791
57282.17347,11.969000000000001,0.105,W2,D,83.700174,-4.888731
57281.845570000005,12.052,0.086,W2,D,83.700237,-4.888771
57281.64871,12.062000000000001,0.37200000000000005,W2,D,83.700204,-4.888737
57282.042310000004,12.085,0.064,W2,D,83.700234,-4.888743
57281.779989999995,12.107999999999999,0.091,W2,D,83.70022800000001,-4.888765
57281.64883,12.142999999999999,0.371,W2,D,83.700275,-4.888739
57281.58312999999,12.148,0.133,W2,D,83.70026700000001,-4.888779
57281.71441,12.148,0.051,W2,D,83.700187,-4.888719
57281.45197,12.157,0.10300000000000001,W2,D,83.70030200000001,-4.888686
57281.91115,12.168,0.111,W2,D,83.700201,-4.888771
57446.52012000001,12.235999999999999,0.16899999999999998,W2,D,83.700234,-4.888763
57446.32351,12.347000000000001,0.14,W2,D,83.700233,-4.888682
57446.5857,12.365,0.145,W2,D,83.700198,-4.888735
57446.91334,12.412,0.134,W2,D,83.700261,-4.888762
57446.78231,12.42,0.48700000000000004,W2,D,83.700153,-4.8888
57446.06132000001,12.474,0.131,W2,D,83.700265,-4.888807
