mjd,mag,emag,flt,class,ra,dec
56749.131760000004,10.067,0.018000000000000002,W1,E,278.03591800000004,-2.088752
56748.14425,10.092,0.017,W1,E,278.03592799999996,-2.088754
56748.73676,10.093,0.015,W1,E,278.03589700000003,-2.0887740000000004
56748.27592000001,10.102,0.017,W1,E,278.035913,-2.0887729999999998
56748.868420000006,10.106,0.017,W1,E,278.035869,-2.088751
56748.60509,10.109,0.016,W1,E,278.035912,-2.088778
56748.407589999995,10.203,0.018000000000000002,W1,E,278.035978,-2.088798
56928.39506,10.077,0.018000000000000002,W1,E,278.035894,-2.0887849999999997
56927.80319,10.095,0.018000000000000002,W1,E,278.03591,-2.088781
56928.32935,10.129,0.016,W1,E,278.03594100000004,-2.088816
56927.93472999999,10.192,0.021,W1,E,278.03591,-2.08878
56928.5266,10.209,0.018000000000000002,W1,E,278.035914,-2.0887580000000003
56932.209579999995,10.238,0.024,W1,E,278.03591600000004,-2.088805
56928.460889999995,10.242,0.02,W1,E,278.03595,-2.0887740000000004
56928.06627,10.273,0.024,W1,E,278.03588199999996,-2.0887700000000002
56928.197810000005,10.273,0.023,W1,E,278.03595099999995,-2.088775
57110.31565,10.11,0.016,W1,E,278.035863,-2.088798
57110.51264,10.118,0.016,W1,E,278.035908,-2.088736
57110.90663,10.132,0.024,W1,E,278.03592599999996,-2.088691
57110.70964,10.185,0.019,W1,E,278.035898,-2.088737
57111.03791,10.222000000000001,0.018000000000000002,W1,E,278.035896,-2.088794
57110.18437,10.25,0.018000000000000002,W1,E,278.035889,-2.0887689999999997
57110.57835,10.262,0.026000000000000002,W1,E,278.035921,-2.088756
57111.1692,10.267000000000001,0.027000000000000003,W1,E,278.035888,-2.088742
57290.1419,10.049,0.015,W1,E,278.035974,-2.08886
57290.27306,10.081,0.016,W1,E,278.0359,-2.0887849999999997
57286.731029999995,10.085,0.016,W1,E,278.035894,-2.088753
57289.879460000004,10.088,0.021,W1,E,278.035934,-2.088854
57290.076329999996,10.104,0.019,W1,E,278.03590299999996,-2.088797
57290.20748,10.112,0.017,W1,E,278.035908,-2.088742
57290.73224,10.196,0.018000000000000002,W1,E,278.03592000000003,-2.0888430000000002
57289.7483,10.213,0.026000000000000002,W1,E,278.035923,-2.088754
57290.60109,10.225,0.019,W1,E,278.03590099999997,-2.088791
57474.6056,10.066,0.018000000000000002,W1,E,278.035883,-2.088755
57474.34341,10.068,0.016,W1,E,278.035945,-2.088761
57474.80209,10.102,0.019,W1,E,278.035902,-2.0887849999999997
57475.06428,10.111,0.017,W1,E,278.035945,-2.088764
57474.60548,10.155,0.023,W1,E,278.03590299999996,-2.08879
