mjd,mag,emag,flt,class,ra,dec
56704.19398,9.171,0.013999999999999999,W1,D,53.707848,31.263854
56704.06219,9.172,0.013999999999999999,W1,D,53.707806999999995,31.263881
56703.93052,9.173,0.015,W1,D,53.70784200000001,31.263869
56704.523279999994,9.177999999999999,0.013999999999999999,W1,D,53.707785,31.263853000000005
56704.25982000001,9.18,0.013999999999999999,W1,D,53.707789,31.263872999999997
56704.39161,9.182,0.016,W1,D,53.707823,31.263875
56704.12815,9.189,0.015,W1,D,53.707792000000005,31.263865999999997
56703.79885,9.192,0.019,W1,D,53.707813,31.263865000000003
56703.66706,9.193999999999999,0.015,W1,D,53.707823,31.263876
56704.39148,9.203,0.016,W1,D,53.707857,31.263887
56894.74574,9.14,0.021,W1,D,53.707816,31.263889000000002
56894.745870000006,9.17,0.018000000000000002,W1,D,53.707829000000004,31.263883
56895.2062,9.181000000000001,0.018000000000000002,W1,D,53.707811,31.263871
56895.20632999999,9.187000000000001,0.019,W1,D,53.707837,31.263890999999997
56894.94312,9.189,0.016,W1,D,53.70782,31.263881
56894.6142,9.19,0.018000000000000002,W1,D,53.707767000000004,31.263864
56894.5485,9.192,0.013999999999999999,W1,D,53.707817000000006,31.263892
56894.68004,9.193999999999999,0.013000000000000001,W1,D,53.707811,31.263871999999996
56894.811579999994,9.193999999999999,0.013999999999999999,W1,D,53.70780500000001,31.263887
56894.48266,9.2,0.017,W1,D,53.707834,31.263872999999997
57062.67594,9.137,0.017,W1,D,53.707845999999996,31.26391
57063.53,9.152000000000001,0.015,W1,D,53.707823,31.263858000000003
57062.67607,9.152999999999999,0.018000000000000002,W1,D,53.70774599999999,31.263878000000002
57063.26717000001,9.161,0.015,W1,D,53.707838,31.263885
57063.135760000005,9.169,0.018000000000000002,W1,D,53.70785600000001,31.263890999999997
57063.66129,9.17,0.013999999999999999,W1,D,53.707824,31.263875
57063.39859,9.172,0.015,W1,D,53.707803000000006,31.263868
57063.13589,9.175,0.018000000000000002,W1,D,53.707815000000004,31.263871
57063.20147000001,9.177,0.015,W1,D,53.707815000000004,31.263866999999998
57063.332879999994,9.177,0.013999999999999999,W1,D,53.707837,31.263859000000004
57256.977320000005,9.104,0.018000000000000002,W1,D,53.707799,31.26391
57255.99325,9.115,0.013000000000000001,W1,D,53.707801,31.263894
57256.84604,9.115,0.015,W1,D,53.70781899999999,31.263896000000003
57257.108479999995,9.119,0.017,W1,D,53.70786700000001,31.263883
57256.12454,9.129,0.015,W1,D,53.707820999999996,31.263901
57256.2557,9.129,0.013999999999999999,W1,D,53.707791,31.263883
57256.6493,9.14,0.016,W1,D,53.707839,31.263895
57256.51814,9.142999999999999,0.018000000000000002,W1,D,53.707848,31.263896999999996
57256.45244,9.15,0.013999999999999999,W1,D,53.707812,31.263879
57256.58372,9.15,0.015,W1,D,53.707816,31.263890000000004
57256.386860000006,9.152000000000001,0.013999999999999999,W1,D,53.70782,31.263887
57422.66735,9.142000000000001,0.016,W1,D,53.707843000000004,31.263862
57422.20842,9.157,0.015,W1,D,53.707843000000004,31.263896000000003
57422.33957999999,9.171,0.017,W1,D,53.707839,31.263864
57422.470610000004,9.183,0.016,W1,D,53.70779399999999,31.263882000000002
57422.79837999999,9.199,0.013999999999999999,W1,D,53.707822,31.263873999999998
57620.9131,9.165,0.02,W1,D,53.707831000000006,31.26388
57620.78207000001,9.17,0.017,W1,D,53.707814,31.263868
57621.044129999995,9.183,0.016,W1,D,53.707791,31.263866999999998
57620.7822,9.187000000000001,0.018000000000000002,W1,D,53.707818,31.263878000000002
57620.71662000001,9.19,0.016,W1,D,53.707832999999994,31.263865000000003
57620.65104,9.191,0.018000000000000002,W1,D,53.707820999999996,31.263865000000003
57625.30244,9.193,0.015,W1,D,53.707832999999994,31.263887
57620.651170000005,9.193999999999999,0.017,W1,D,53.707843999999994,31.263853000000005
