mjd,mag,emag,flt,class
56933.37586833333,10.96475,0.045451744863218596,W1,D
57114.10111444444,10.960333333333333,0.05367437257765525,W1,D
57293.67740555556,10.974000000000002,0.024899799195977755,W1,D
57479.784290769225,10.979384615384618,0.028920826426356606,W1,D
57652.49977888889,10.987555555555554,0.02485290056847811,W1,D
57845.34645888889,10.954333333333333,0.0363543941678121,W1,D
58013.08917199999,10.994299999999999,0.03950265813840881,W1,D
58210.20659555556,10.990222222222222,0.02927139926301432,W1,D
58374.288121000005,10.971900000000002,0.03437862708137126,W1,D
58576.698428888885,10.98488888888889,0.03540663256551816,W1,D
58740.6288875,11.002375,0.025460447266299577,W1,D
58940.812000000005,10.988222222222223,0.036234660441129246,W1,D
59104.84542500001,10.956,0.04163520145261705,W1,D
56933.633440000005,11.043583333333336,0.03882000844352742,W2,D
57114.06465444444,11.003333333333334,0.043371920141839514,W2,D
57293.72842444445,11.013333333333334,0.03892030477086218,W2,D
57480.288403846156,10.998846153846152,0.0298144161150947,W2,D
57652.54618250001,11.02475,0.03370761227082087,W2,D
57845.28096444445,11.028444444444444,0.03352831860007523,W2,D
58013.036785000004,11.023799999999998,0.039856241669279084,W2,D
58210.221141111106,11.031777777777778,0.038210430997792165,W2,D
58373.54224,11.065,0.042523522902036044,W2,D
58576.77839777778,11.035111111111112,0.028584939486241866,W2,D
58740.816965000005,11.04125,0.03460039739656163,W2,D
58940.92100111112,11.037444444444445,0.03912831061211325,W2,D
59104.904267,11.015800000000002,0.04152794240026846,W2,D
