mjd,mag,emag,flt,class
56702.92617375,10.312625,0.021823152842795485,W1,D
56893.568325,10.122800000000002,0.02316139028642297,W1,D
57062.11408555556,10.281999999999998,0.02222472208161342,W1,D
57255.4247,10.241444444444447,0.018469193569593374,W1,D
57421.56111,10.36175,0.02063560333501309,W1,D
57619.576654,10.3124,0.02862236887471059,W1,D
57785.49443444444,10.181222222222223,0.020323920104031834,W1,D
57986.659991,10.2806,0.021933535966642652,W1,D
58143.75372266667,10.127133333333331,0.045906668602962386,W1,D
58350.77012,10.114374999999999,0.018749583328703592,W1,D
58509.59421,10.182375,0.020038634559270855,W1,D
58714.90745333334,10.186333333333334,0.020055478608655072,W1,D
58874.81596777778,10.119444444444444,0.020976176963403096,W1,D
59082.12629272728,10.157363636363636,0.02049128014506343,W1,D
56702.94263125001,9.422749999999999,0.017483921184905705,W2,D
56893.535445,9.302800000000001,0.01674873129523564,W2,D
57062.18706444444,9.456999999999999,0.022624961632871216,W2,D
57255.432001111105,9.435333333333334,0.019235704969639413,W2,D
57421.561109999995,9.517375000000001,0.019944845825425793,W2,D
57619.615963000004,9.4494,0.026360766301456395,W2,D
57785.47260222222,9.334666666666667,0.01735077470074611,W2,D
57986.705807000006,9.4471,0.02064703368525369,W2,D
58143.75373133332,9.270199999999999,0.033107568788890304,W2,D
58350.77010375,9.24375,0.01857249310135821,W2,D
58509.504245000004,9.284374999999999,0.01852152464026636,W2,D
58714.98740777778,9.268555555555556,0.01788129583505449,W2,D
58874.845043333335,9.252555555555555,0.018768242154774455,W2,D
59082.14409727273,9.288818181818181,0.01946962032764076,W2,D
