mjd,mag,emag,flt,class,ra,dec
56724.537979999994,9.101,0.016,W1,D,83.62289200000001,-5.23203
56728.884020000005,9.132,0.013999999999999999,W1,D,83.62288000000001,-5.232017
56728.752360000006,9.17,0.013000000000000001,W1,D,83.622886,-5.2320269999999995
56920.20812,9.334,0.018000000000000002,W1,D,83.622893,-5.232026
56919.55042000001,9.343,0.013999999999999999,W1,D,83.622925,-5.232039
56919.61625,9.345,0.016,W1,D,83.622928,-5.232032
56919.8135,9.353,0.013999999999999999,W1,D,83.622893,-5.232044
56919.68196,9.357999999999999,0.015,W1,D,83.622928,-5.232035
56919.484710000004,9.363,0.015,W1,D,83.62286800000001,-5.232028
56920.339660000005,9.363,0.016,W1,D,83.622927,-5.232035
56919.879329999996,9.369,0.019,W1,D,83.622867,-5.231987999999999
56919.35317,9.376,0.017,W1,D,83.62289100000001,-5.232033
56920.07657999999,9.386000000000001,0.017,W1,D,83.62291,-5.2320269999999995
57087.42995,9.197000000000001,0.018000000000000002,W1,D,83.622889,-5.232005
57087.10155,9.224,0.016,W1,D,83.622867,-5.232041000000001
57087.298539999996,9.224,0.013999999999999999,W1,D,83.622911,-5.2320139999999995
57087.364239999995,9.238999999999999,0.013999999999999999,W1,D,83.622951,-5.232022
57087.49552999999,9.251,0.013999999999999999,W1,D,83.622888,-5.232012
57087.561239999995,9.298,0.017,W1,D,83.622872,-5.232005
57087.69265,9.301,0.018000000000000002,W1,D,83.622941,-5.2320150000000005
57087.95522,9.302999999999999,0.016,W1,D,83.62291,-5.232043
57087.823939999995,9.332,0.013999999999999999,W1,D,83.622897,-5.232028
57281.058489999996,9.207,0.015,W1,D,83.622912,-5.232011
57281.4521,9.26,0.018000000000000002,W1,D,83.622896,-5.232049
57282.17359,9.27,0.016,W1,D,83.622875,-5.2320199999999994
57281.64883,9.274,0.018000000000000002,W1,D,83.622893,-5.2320139999999995
57281.845570000005,9.285,0.019,W1,D,83.622927,-5.232004
57281.91115,9.29,0.019,W1,D,83.622941,-5.232054
57282.04244,9.29,0.017,W1,D,83.622876,-5.232019
57281.71441,9.334,0.025,W1,D,83.622872,-5.232006
57281.779989999995,9.338,0.016,W1,D,83.6229,-5.23203
57281.58325,9.34,0.016,W1,D,83.62289,-5.231977
57447.04437,9.093,0.016,W1,D,83.622869,-5.232004
57446.51999,9.125,0.019,W1,D,83.622914,-5.232036
