mjd,mag,emag,flt,class,ra,dec
56728.620820000004,14.091,0.055,W1,D,83.28171800000001,-4.48269
56728.48915,14.185,0.063,W1,D,83.281726,-4.482684
56724.53811,14.19,0.066,W1,D,83.281806,-4.482519
56728.35735,14.252,0.067,W1,D,83.281689,-4.482586
56728.094020000004,14.254000000000001,0.08800000000000001,W1,D,83.281701,-4.482586
56727.76472000001,14.375,0.068,W1,D,83.28164699999999,-4.482559999999999
56728.22569,14.417,0.077,W1,D,83.281603,-4.482467
56919.944910000006,14.030999999999999,0.06,W1,D,83.281759,-4.482551
56915.6698,14.085,0.059000000000000004,W1,D,83.28166800000001,-4.482571
56919.681829999994,14.089,0.057999999999999996,W1,D,83.281738,-4.482609
56919.81337,14.16,0.066,W1,D,83.281736,-4.48265
56919.41875,14.16,0.06,W1,D,83.281769,-4.4825550000000005
56919.55029,14.165999999999999,0.059000000000000004,W1,D,83.281616,-4.482601
56919.35305,14.169,0.065,W1,D,83.281622,-4.482437
56919.28721,14.189,0.063,W1,D,83.28169,-4.482565
56919.48459,14.215,0.085,W1,D,83.281706,-4.482588
56918.95843,14.22,0.09300000000000001,W1,D,83.2817,-4.482583
56918.9583,14.238,0.073,W1,D,83.281725,-4.482441000000001
56919.08984,14.239,0.077,W1,D,83.281675,-4.482637
57086.576279999994,14.092,0.054000000000000006,W1,D,83.281692,-4.482563
57087.035970000004,14.130999999999998,0.062,W1,D,83.28173699999999,-4.482538
57087.16737999999,14.142000000000001,0.07400000000000001,W1,D,83.281644,-4.482657
57087.101670000004,14.205,0.077,W1,D,83.2817,-4.48269
57087.43008,14.205,0.059000000000000004,W1,D,83.281681,-4.4825029999999995
57087.56136,14.21,0.061,W1,D,83.281671,-4.482631
57087.23296,14.219000000000001,0.07200000000000001,W1,D,83.281675,-4.482443
57086.707689999996,14.224,0.064,W1,D,83.281712,-4.4825550000000005
57087.298670000004,14.263,0.061,W1,D,83.281671,-4.482566
57086.83897999999,14.27,0.062,W1,D,83.281752,-4.482643
57281.058370000006,14.065999999999999,0.062,W1,D,83.281708,-4.482604
57281.38626,14.106,0.055999999999999994,W1,D,83.281624,-4.482533
57281.51755,14.138,0.059000000000000004,W1,D,83.281708,-4.48249
57281.2551,14.158,0.06,W1,D,83.281625,-4.482583999999999
57281.64871,14.164000000000001,0.07,W1,D,83.281573,-4.482586
57281.77986,14.204,0.063,W1,D,83.28169799999999,-4.48262
57281.18952000001,14.242,0.07200000000000001,W1,D,83.28171999999999,-4.482589
57281.32068,14.27,0.073,W1,D,83.281735,-4.482554
57281.45197,14.290999999999999,0.065,W1,D,83.28184,-4.482559999999999
57280.92721,14.297,0.067,W1,D,83.28174,-4.482508
57446.38909,14.017999999999999,0.055999999999999994,W1,D,83.281646,-4.4824910000000004
57446.25805,14.04,0.057,W1,D,83.28174,-4.482596
57445.93029,14.084000000000001,0.073,W1,D,83.281675,-4.482573
57446.78231,14.177,0.063,W1,D,83.281692,-4.482575
57446.06132000001,14.23,0.065,W1,D,83.281712,-4.482609
57446.32351,14.24,0.063,W1,D,83.281761,-4.4824839999999995
57445.79912999999,14.244000000000002,0.076,W1,D,83.281665,-4.482554
57446.52024,14.245999999999999,0.061,W1,D,83.2817,-4.482473000000001
57445.6681,14.255,0.063,W1,D,83.28170300000001,-4.482595
57446.1269,14.275,0.067,W1,D,83.2817,-4.482614
57645.42151,14.105,0.061,W1,D,83.281715,-4.482553
57645.55254,14.148,0.062,W1,D,83.281588,-4.482629
57645.487089999995,14.212,0.066,W1,D,83.281746,-4.482518
57645.61799,14.234000000000002,0.08,W1,D,83.281711,-4.482548
57645.356060000006,14.265,0.068,W1,D,83.28175999999999,-4.482444999999999
57645.094,14.286,0.098,W1,D,83.281805,-4.482432
57646.07667,14.295,0.071,W1,D,83.281653,-4.4824910000000004
57645.8146,14.37,0.102,W1,D,83.281814,-4.482579
57645.68357000001,14.540999999999999,0.083,W1,D,83.281686,-4.482495
57645.225029999994,14.554,0.094,W1,D,83.28173699999999,-4.482543
57818.36295,14.193,0.075,W1,D,83.28165,-4.482591
57818.363079999996,14.196,0.076,W1,D,83.28175300000001,-4.482622
57809.91519,14.21,0.067,W1,D,83.281757,-4.482629
57810.439060000004,14.215,0.062,W1,D,83.281644,-4.482609
57810.569970000004,14.222999999999999,0.064,W1,D,83.28170300000001,-4.48259
57810.37361,14.239,0.067,W1,D,83.281684,-4.482611
57810.76645,14.248,0.07200000000000001,W1,D,83.281673,-4.482613
57810.17713,14.27,0.066,W1,D,83.2817,-4.482593
57810.57009,14.275,0.076,W1,D,83.28162900000001,-4.482716
57810.0461,14.360999999999999,0.084,W1,D,83.281675,-4.482638
57810.635539999996,14.384,0.079,W1,D,83.28173000000001,-4.48252
58012.73024,14.099,0.065,W1,D,83.28169399999999,-4.482605
58012.53389,14.110999999999999,0.06,W1,D,83.281645,-4.482628
58012.46844,14.155,0.098,W1,D,83.281696,-4.482519
58012.664789999995,14.203,0.063,W1,D,83.28170300000001,-4.482429
58012.59934,14.228,0.08199999999999999,W1,D,83.281699,-4.482475
58013.057629999996,14.237,0.064,W1,D,83.281688,-4.4824660000000005
58009.06405,14.299000000000001,0.075,W1,D,83.281661,-4.48254
58012.7957,14.366,0.096,W1,D,83.281708,-4.48257
58012.92672999999,14.382,0.073,W1,D,83.281736,-4.482602
58167.50125,14.052999999999999,0.069,W1,D,83.28171,-4.482456
58167.63266,14.059000000000001,0.061,W1,D,83.281655,-4.482702
58167.23995,14.078,0.087,W1,D,83.281695,-4.4825610000000005
58167.37085,14.2,0.065,W1,D,83.28170300000001,-4.482494
58167.829020000005,14.220999999999998,0.063,W1,D,83.281747,-4.482485
58167.698110000005,14.222000000000001,0.062,W1,D,83.281626,-4.482565
58167.436310000005,14.232000000000001,0.071,W1,D,83.281723,-4.482566
58167.56721,14.251,0.064,W1,D,83.28165200000001,-4.482598
58168.090829999994,14.251,0.083,W1,D,83.281685,-4.482469
58167.10854,14.26,0.066,W1,D,83.281663,-4.482495
58376.23296,14.08,0.057,W1,D,83.281814,-4.482565
58376.88735,14.162,0.062,W1,D,83.281789,-4.48255
58376.82189,14.23,0.067,W1,D,83.281588,-4.48257
58377.214479999995,14.234000000000002,0.069,W1,D,83.281663,-4.482474
58376.75644,14.239,0.069,W1,D,83.281638,-4.482473000000001
58376.101539999996,14.257,0.076,W1,D,83.281617,-4.4825550000000005
58376.690989999996,14.26,0.069,W1,D,83.281736,-4.482633
58377.08357,14.307,0.075,W1,D,83.281733,-4.48257
58376.56009,14.317,0.073,W1,D,83.28173699999999,-4.482606
58534.53946,14.213,0.08900000000000001,W1,D,83.281699,-4.482522
58534.93204,14.241,0.068,W1,D,83.281695,-4.4824980000000005
58534.34323,14.26,0.07200000000000001,W1,D,83.281734,-4.482664
58534.474010000005,14.269,0.075,W1,D,83.281704,-4.482508999999999
58534.08155,14.299000000000001,0.071,W1,D,83.281686,-4.482513
58534.40867999999,14.321,0.083,W1,D,83.281676,-4.482633
58534.801139999996,14.322000000000001,0.07,W1,D,83.281733,-4.482551
58740.38306,14.144,0.075,W1,D,83.281678,-4.482489
58741.10265,14.224,0.063,W1,D,83.281635,-4.482585
58748.10215,14.245999999999999,0.064,W1,D,83.28175,-4.482571
58740.644739999996,14.249,0.067,W1,D,83.281631,-4.482557
58740.90642000001,14.255,0.066,W1,D,83.28175999999999,-4.4825040000000005
58740.77564,14.325999999999999,0.066,W1,D,83.281708,-4.482426
58741.03732,14.325999999999999,0.079,W1,D,83.28173100000001,-4.482492
58740.51397000001,14.387,0.075,W1,D,83.281729,-4.482583
58741.36433,14.439,0.091,W1,D,83.281693,-4.4825610000000005
58741.23355,14.505999999999998,0.09300000000000001,W1,D,83.28179,-4.482573
58899.03087,14.079,0.057,W1,D,83.281745,-4.482501999999999
58899.16165,14.085999999999999,0.057,W1,D,83.28175,-4.482583
58898.83464,14.1,0.083,W1,D,83.28164,-4.482619000000001
58898.180629999995,14.171,0.062,W1,D,83.281672,-4.48255
58898.76919,14.172,0.079,W1,D,83.281723,-4.482629
58898.57257999999,14.277999999999999,0.063,W1,D,83.28171999999999,-4.48262
58898.63841,14.306,0.092,W1,D,83.281621,-4.482594000000001
58898.442189999994,14.315,0.081,W1,D,83.28165,-4.482608
59108.66562000001,14.085,0.06,W1,D,83.281764,-4.482588
59108.07707000001,14.149000000000001,0.11599999999999999,W1,D,83.281767,-4.482479
59108.53484,14.165999999999999,0.07400000000000001,W1,D,83.281623,-4.482596
59107.81551,14.171,0.06,W1,D,83.281686,-4.482451
59108.404070000004,14.172,0.081,W1,D,83.281646,-4.4825800000000005
59108.14239,14.181,0.063,W1,D,83.281774,-4.482496
59108.27329,14.186,0.066,W1,D,83.281687,-4.482565
59108.27317000001,14.277000000000001,0.127,W1,D,83.281777,-4.482606
59108.01161,14.388,0.086,W1,D,83.281717,-4.482648
59107.94629,14.399000000000001,0.087,W1,D,83.28177600000001,-4.482583
56728.094020000004,13.694,0.11699999999999999,W2,D,83.281701,-4.482586
56728.35735,13.748,0.127,W2,D,83.281689,-4.482586
56728.22569,13.83,0.145,W2,D,83.281603,-4.482467
56728.620820000004,13.841,0.15,W2,D,83.28171800000001,-4.48269
56727.76472000001,13.874,0.155,W2,D,83.28164699999999,-4.482559999999999
56728.028179999994,14.009,0.182,W2,D,83.281747,-4.482702
56724.53811,14.405,0.29100000000000004,W2,D,83.281806,-4.482519
56919.41875,13.469000000000001,0.09699999999999999,W2,D,83.281769,-4.4825550000000005
56919.22151,13.508,0.107,W2,D,83.281728,-4.482605
56919.944910000006,13.545,0.10300000000000001,W2,D,83.281759,-4.482551
56918.95843,13.679,0.141,W2,D,83.2817,-4.482583
56919.81337,13.698,0.152,W2,D,83.281736,-4.48265
56918.82676,13.706,0.14800000000000002,W2,D,83.281692,-4.482658
56919.28721,13.717,0.12300000000000001,W2,D,83.28169,-4.482565
56919.08984,13.719000000000001,0.14800000000000002,W2,D,83.281675,-4.482637
56919.55029,13.722999999999999,0.16399999999999998,W2,D,83.281616,-4.482601
56919.08997000001,13.75,0.139,W2,D,83.28171400000001,-4.482645
56919.35305,13.897,0.141,W2,D,83.281622,-4.482437
56918.82689,13.905,0.132,W2,D,83.281492,-4.482385
57086.97026,13.512,0.111,W2,D,83.28178299999999,-4.482496
57086.576279999994,13.520999999999999,0.10400000000000001,W2,D,83.281692,-4.482563
