mjd,mag,emag,flt,class
56729.21294,16.428,0.442,W1,S
56921.063579999995,16.657,0.41200000000000003,W1,S
57088.34890666666,16.51233333333333,0.3763866215593865,W1,S
57282.977515000006,16.0245,0.31022693306674703,W1,S
57447.76497999999,16.223,0.28600000000000003,W1,S
57648.763055,16.2975,0.4409177927913544,W1,S
57811.35539,16.23,0.314,W1,S
58014.302016666676,16.092666666666666,0.44911357138256186,W1,S
58169.530139999995,16.434,0.341,W1,S
58378.78544,16.71,0.506,W1,S
58536.25642,15.807500000000001,0.31495842979669575,W1,S
58741.822739999996,16.094,0.271,W1,S
58900.338379999994,16.594,0.47600000000000003,W1,S
59109.45083600001,16.072200000000002,0.3542051947671014,W1,S
56729.21294,15.045,0.365,W2,S
56921.063579999995,14.795,0.266,W2,S
57088.4802675,14.945250000000001,0.383027985270006,W2,S
57282.80803666666,14.836666666666668,0.42157522065067654,W2,S
57447.8141625,14.9095,0.3133293993547366,W2,S
57649.439966666665,14.682,0.3932935008079559,W2,S
57811.35539,15.073,0.365,W2,S
58014.171050000004,14.703333333333333,0.4458223674663859,W2,S
58169.03924499999,14.70525,0.3853338649794484,W2,S
58378.229262500005,14.88875,0.4166950323677979,W2,S
58536.08742333334,14.808666666666667,0.40561434885861725,W2,S
58741.822739999996,14.992,0.405,W2,S
58900.14223666667,14.871333333333332,0.3306080257142386,W2,S
59109.385462499995,14.70325,0.41761734877756185,W2,S
