mjd,mag,emag,flt,class
56727.879837500004,8.67075,0.0418561524748752,W1,D
56919.622190909104,8.651454545454547,0.05186799838241632,W1,D
57087.66339,8.746444444444442,0.04717971943458257,W1,D
57281.780038181816,8.727090909090908,0.04750406681155166,W1,D
57446.702113333326,8.51822222222222,0.05468597220088132,W1,D
57646.79143818182,8.92718181818182,0.057758903288505095,W1,D
57811.785014444446,8.856555555555554,0.06638328660695225,W1,D
58013.227969,8.742600000000001,0.053760580354010164,W1,D
58168.738398,8.584399999999999,0.05617730858629676,W1,D
58377.28008333334,8.553444444444445,0.054251699637709455,W1,D
58535.1427,8.482333333333335,0.04934008962744637,W1,D
58741.44301100001,8.5245,0.06645554905348398,W1,D
58899.314,8.47688888888889,0.048875503218021414,W1,D
59108.57651818182,8.472272727272726,0.05413336759895259,W1,D
56727.8798375,7.801749999999999,0.055035783813806145,W2,D
56919.61621727273,7.844,0.053095812351410566,W2,D
57087.62690111111,7.955222222222222,0.05490148303558085,W2,D
57281.82775545455,8.010909090909092,0.05752764337313085,W2,D
57446.82591444443,7.888888888888889,0.057817080649361835,W2,D
57646.85694818182,8.37409090909091,0.06560708236309816,W2,D
57812.62908444444,8.225777777777777,0.05850218947047635,W2,D
58013.208334,8.013200000000001,0.06070848375639108,W2,D
58168.64680300001,7.917199999999999,0.052430144001328095,W2,D
58377.37461111111,7.824222222222223,0.05065630985765805,W2,D
58535.02639777777,7.651555555555556,0.05618685756440704,W2,D
58741.488787999995,7.7577,0.05107611966467305,W2,D
58899.21225666666,7.67011111111111,0.05241289069600254,W2,D
59108.61812272727,7.661454545454546,0.052369081156318,W2,D
