mjd,mag,emag,flt,class
56727.995035,9.084000000000001,0.023758039574940687,W1,D
56919.67606727273,8.966999999999999,0.05061644785431356,W1,D
57087.63281363636,9.011090909090909,0.02993284494684011,W1,D
57281.94107454545,8.930181818181818,0.042553709377893066,W1,D
57446.710068,9.0333,0.03478016676210706,W1,D
57646.08337499999,8.9986,0.030491474218213716,W1,D
57811.650368999995,9.0406,0.030936709585862535,W1,D
58013.16491818183,8.881181818181819,0.038952927727096624,W1,D
58168.09051777778,8.974222222222222,0.03934510181759649,W1,D
58377.23848545455,9.025636363636362,0.024155488057702165,W1,D
58535.015110909095,9.257636363636363,0.020646173079045833,W1,D
58742.00087727273,8.928636363636365,0.03658850923807185,W1,D
58899.29221625,8.865124999999999,0.037574717231138276,W1,D
59108.66573545454,8.882818181818182,0.041907907693807714,W1,D
56728.18160666666,8.596000000000002,0.04575933420261574,W2,D
56920.08265727274,8.493727272727272,0.04511344744636427,W2,D
57087.63282545455,8.610454545454544,0.046354455418978834,W2,D
57281.893381818176,8.536272727272728,0.04685206188076831,W2,D
57446.775609000004,8.517499999999998,0.04985679492305944,W2,D
57646.915353000004,8.5902,0.04668104540388954,W2,D
57811.696210999995,8.6387,0.044796205196422564,W2,D
58013.063742727274,8.510454545454547,0.045075877259836,W2,D
58168.155968888896,8.560888888888888,0.04369464752372105,W2,D
58377.29202454546,8.650090909090908,0.04277289633818391,W2,D
58535.032950000015,8.799545454545454,0.043606239602050165,W2,D
58742.096021818186,8.567727272727272,0.04441976702414526,W2,D
58899.259522500004,8.504125,0.04295346318982903,W2,D
59108.57655181818,8.476272727272727,0.04577739887688985,W2,D
