mjd,mag,emag,flt,class,ra,dec
57087.955089999996,13.761,0.057,W1,D,84.087168,-6.37714
57281.583510000004,13.575999999999999,0.055,W1,D,84.087094,-6.3773349999999995
57281.97697999999,13.616,0.055,W1,D,84.086766,-6.377341
57282.04256,13.841,0.06,W1,D,84.087174,-6.377216000000001
57645.88044,14.097999999999999,0.11900000000000001,W1,D,84.08708299999999,-6.377346
58013.58175,13.912,0.062,W1,D,84.087049,-6.377289
58377.345760000004,13.504000000000001,0.044000000000000004,W1,D,84.08694200000001,-6.377125
58377.86925,13.539000000000001,0.046,W1,D,84.08711,-6.37729
58377.149410000005,13.599,0.049,W1,D,84.086966,-6.377233
58376.8876,13.619000000000002,0.08,W1,D,84.08691,-6.377123
58377.411089999994,13.629000000000001,0.055,W1,D,84.087292,-6.37747
58377.28031,13.689,0.063,W1,D,84.087098,-6.377206
58377.411210000006,13.738,0.057999999999999996,W1,D,84.086965,-6.377341
58748.10253,13.956,0.067,W1,D,84.087152,-6.377171
58899.42294,13.639000000000001,0.055,W1,D,84.086893,-6.377177
59108.99288,13.594000000000001,0.046,W1,D,84.08694200000001,-6.377279
59108.60055,13.604000000000001,0.049,W1,D,84.087242,-6.3773040000000005
59108.666,13.674000000000001,0.053,W1,D,84.086987,-6.377261
59109.18911,13.751,0.054000000000000006,W1,D,84.087037,-6.377416
59108.79678,13.754000000000001,0.055999999999999994,W1,D,84.087064,-6.377241000000001
59108.731329999995,13.9,0.085,W1,D,84.087225,-6.377253
57087.955089999996,12.635,0.063,W2,D,84.087168,-6.37714
57281.84583,12.640999999999998,0.066,W2,D,84.087265,-6.377281
57281.97697999999,12.663,0.069,W2,D,84.086766,-6.377341
57282.04256,12.684000000000001,0.062,W2,D,84.087174,-6.377216000000001
57654.265660000005,13.047,0.095,W2,D,84.086966,-6.377353
58013.58175,12.854000000000001,0.067,W2,D,84.087049,-6.377289
58377.411210000006,12.502,0.065,W2,D,84.086965,-6.377341
58377.149410000005,12.619000000000002,0.069,W2,D,84.086966,-6.377233
58376.8876,12.700999999999999,0.061,W2,D,84.08691,-6.377123
58377.345760000004,12.719000000000001,0.068,W2,D,84.08694200000001,-6.377125
58377.738339999996,12.788,0.073,W2,D,84.087029,-6.377212999999999
58377.28031,12.868,0.078,W2,D,84.087098,-6.377206
58377.411089999994,12.960999999999999,0.087,W2,D,84.087292,-6.37747
58748.10253,12.92,0.08199999999999999,W2,D,84.087152,-6.377171
58899.42294,12.45,0.055999999999999994,W2,D,84.086893,-6.377177
59108.79678,12.689,0.067,W2,D,84.087064,-6.377241000000001
59108.731329999995,12.703,0.08900000000000001,W2,D,84.087225,-6.377253
59108.666,12.725,0.068,W2,D,84.086987,-6.377261
59108.60055,12.749,0.105,W2,D,84.087242,-6.3773040000000005
59108.46927,12.841,0.073,W2,D,84.087,-6.3772519999999995
59109.18911,12.868,0.075,W2,D,84.087037,-6.377416
